Filename,var1,var2,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
pada-same,pada,same,v,0.089864,0.210620,6,0.094864,144.765,562.932,1131.323,1851.977,40.181,44.099,58.989,42.108,38.692,42.223,7.725,5.235,42.223,27.458,8.281,3.416,-3.531,-0.115,14.651,33.828,2.490,41.368,35.432,18.859,16.747,8.633,1.514,5.936,16.573,24.622,32.736,39.855,12.434,5.540,4.787,4.793,4.802
pada-same,pada,same,v,0.089864,0.210620,7,0.095864,144.506,572.065,1145.412,1863.535,40.280,44.169,59.389,42.228,39.293,43.014,9.546,5.749,43.014,28.001,9.111,2.934,-3.721,-0.786,14.227,33.116,3.797,41.513,36.158,17.743,17.396,8.990,1.974,5.356,18.414,24.118,32.524,39.539,6.405,5.807,4.989,4.996,5.004
pada-same,pada,same,v,0.089864,0.210620,8,0.096864,144.247,576.457,1155.137,1915.033,40.311,44.210,61.399,42.340,39.749,43.722,11.614,6.151,43.722,28.400,7.888,2.590,-3.973,-1.382,13.940,34.451,5.463,41.639,36.681,18.049,18.048,9.337,1.630,4.958,18.632,23.592,32.303,40.009,11.570,6.070,5.163,5.168,5.175
pada-same,pada,same,v,0.089864,0.210620,9,0.097864,143.988,580.848,1164.863,1966.531,40.341,44.254,63.547,42.430,40.070,41.808,11.323,6.314,44.339,29.183,9.271,2.360,-1.738,-1.909,13.247,33.158,5.010,41.743,37.066,16.338,18.609,10.069,3.864,4.676,20.728,23.134,31.674,37.879,17.836,6.354,5.325,5.326,5.330
pada-same,pada,same,v,0.089864,0.210620,10,0.098864,143.729,585.240,1174.588,2018.029,40.370,44.300,65.833,42.462,40.315,42.745,11.955,6.912,44.855,30.333,10.488,2.147,-2.431,-2.393,12.129,31.974,5.044,41.788,37.374,17.994,19.069,11.168,5.904,4.414,19.381,22.719,30.620,35.884,16.220,6.685,5.490,5.485,5.486
pada-same,pada,same,v,0.089864,0.210620,11,0.099864,143.470,589.632,1184.313,2069.527,40.398,44.348,68.255,42.484,40.567,43.520,12.042,7.335,45.268,31.337,11.537,1.918,-2.953,-2.783,11.147,30.947,4.707,41.823,37.687,19.778,19.426,12.123,7.752,4.136,17.910,22.398,29.700,34.071,17.653,7.088,5.671,5.662,5.661
pada-same,pada,same,v,0.089864,0.210620,12,0.100864,143.211,594.024,1194.039,2121.025,40.424,44.398,70.811,42.547,40.907,44.194,12.736,7.535,45.534,32.244,12.518,1.640,-3.287,-2.987,10.303,30.029,5.200,41.899,38.087,21.562,19.636,12.982,9.507,3.812,16.525,22.262,28.917,32.391,17.531,7.589,5.885,5.872,5.869
pada-same,pada,same,v,0.089864,0.210620,13,0.101864,142.952,598.320,1203.456,2168.984,40.449,44.449,73.308,42.625,41.265,44.787,13.597,7.825,45.648,33.106,13.462,1.360,-3.522,-3.023,9.519,29.164,5.772,41.989,38.501,23.234,19.696,13.795,11.137,3.487,15.267,22.293,28.193,30.851,19.370,8.214,6.145,6.133,6.128
pada-same,pada,same,v,0.089864,0.210620,14,0.102864,142.693,600.797,1207.043,2149.891,40.450,44.449,72.228,42.732,41.598,45.304,14.431,9.352,45.638,33.978,14.371,1.135,-3.707,-2.906,8.754,28.361,5.079,42.103,38.869,24.428,19.642,14.612,11.482,3.234,14.441,22.460,27.491,30.621,18.571,9.012,6.463,6.454,6.449
pada-same,pada,same,v,0.089864,0.210620,15,0.103864,142.434,603.273,1210.630,2130.798,40.451,44.449,71.169,42.838,41.865,45.715,15.190,12.769,45.715,34.857,15.180,0.973,-3.850,-2.878,7.981,27.657,2.422,42.216,39.171,25.486,19.677,15.437,11.720,3.045,13.685,22.538,26.779,30.496,18.225,9.980,6.831,6.825,6.820
pada-same,pada,same,v,0.089864,0.210620,16,0.104864,142.174,605.750,1214.216,2111.704,40.451,44.450,70.129,42.908,42.046,46.020,15.926,11.454,46.020,35.743,15.871,0.862,-3.974,-3.112,7.165,27.036,4.473,42.293,39.386,26.405,19.940,16.270,11.833,2.907,12.981,22.354,26.024,30.460,18.242,11.070,7.232,7.230,7.223
pada-same,pada,same,v,0.089864,0.210620,17,0.105864,141.915,608.227,1217.803,2092.611,40.452,44.451,69.110,42.929,42.155,46.210,16.575,12.766,46.210,36.587,16.394,0.774,-4.054,-3.281,6.342,26.535,3.809,42.321,39.529,27.176,20.087,17.060,11.772,2.792,12.353,22.235,25.261,30.549,18.413,12.235,7.648,7.651,7.643
pada-same,pada,same,v,0.089864,0.210620,18,0.106864,141.655,610.703,1221.390,2073.518,40.452,44.452,68.110,42.960,42.265,46.306,17.705,13.640,46.306,37.355,16.757,0.695,-4.041,-3.346,5.605,26.203,4.065,42.359,39.671,27.823,20.140,17.775,11.545,2.688,11.848,22.219,24.584,30.814,18.320,13.430,8.065,8.071,8.062
pada-same,pada,same,v,0.089864,0.210620,19,0.107864,141.365,613.180,1224.976,2054.425,40.448,44.450,67.126,43.075,42.476,46.357,20.189,11.327,46.357,38.071,17.382,0.599,-3.881,-3.282,5.004,25.694,8.862,42.482,39.916,28.414,20.149,18.438,11.572,2.566,11.502,22.333,24.044,30.910,18.232,14.608,8.464,8.474,8.464
pada-same,pada,same,v,0.089864,0.210620,20,0.108864,141.076,615.885,1227.080,2052.984,40.446,44.434,67.003,43.199,42.740,46.396,19.918,10.258,46.578,38.746,18.139,0.458,-3.656,-3.379,4.453,25.060,9.660,42.612,40.214,28.985,20.314,19.031,12.159,2.398,11.229,22.298,23.582,30.454,18.037,15.721,8.830,8.842,8.831
pada-same,pada,same,v,0.089864,0.210620,21,0.109864,140.786,618.648,1228.814,2055.952,40.445,44.415,67.092,43.322,43.002,46.453,19.330,11.433,46.899,39.396,18.880,0.320,-3.451,-3.576,3.926,24.442,7.897,42.743,40.509,29.550,20.578,19.593,12.838,2.234,10.959,22.166,23.150,29.905,20.551,16.723,9.146,9.159,9.147
pada-same,pada,same,v,0.089864,0.210620,22,0.110864,140.497,621.410,1230.547,2058.921,40.443,44.396,67.181,43.414,43.224,46.520,19.654,12.605,47.218,40.007,19.569,0.189,-3.295,-3.805,3.406,23.845,7.049,42.841,40.763,30.094,20.839,20.117,13.464,2.078,10.669,22.002,22.725,29.377,19.414,17.568,9.396,9.408,9.395
pada-same,pada,same,v,0.089864,0.210620,23,0.111864,140.207,624.173,1232.280,2061.890,40.441,44.377,67.271,43.480,43.356,46.584,20.600,13.951,47.520,40.562,20.187,0.124,-3.228,-4.039,2.919,23.294,6.648,42.915,40.927,30.610,21.083,20.583,14.021,1.988,10.317,21.832,22.331,28.894,20.674,18.209,9.562,9.572,9.559
pada-same,pada,same,v,0.089864,0.210620,24,0.112864,139.917,626.935,1234.014,2064.859,40.439,44.358,67.361,43.566,43.433,46.608,21.884,15.547,47.788,41.030,20.724,0.133,-3.175,-4.222,2.536,22.842,6.336,43.007,41.035,31.061,21.294,20.964,14.497,1.972,9.975,21.713,22.043,28.510,21.969,18.640,9.635,9.639,9.626
pada-same,pada,same,v,0.089864,0.210620,25,0.113864,139.628,629.698,1235.747,2067.827,40.436,44.339,67.451,43.640,43.514,46.580,22.891,17.270,48.002,41.394,21.180,0.126,-3.066,-4.362,2.246,22.460,5.621,43.088,41.147,31.438,21.450,21.241,14.892,1.940,9.710,21.638,21.846,28.196,22.043,18.907,9.625,9.622,9.609
pada-same,pada,same,v,0.089864,0.210620,26,0.114864,139.338,632.125,1237.902,2071.159,40.429,44.324,67.559,43.722,43.657,46.483,23.030,18.510,48.152,41.643,21.502,0.065,-2.825,-4.430,2.079,22.220,4.520,43.176,41.319,31.696,21.552,21.422,15.163,1.857,9.623,21.624,21.754,28.013,23.190,19.039,9.550,9.539,9.526
pada-same,pada,same,v,0.089864,0.210620,27,0.115864,139.049,634.278,1240.403,2074.787,40.419,44.313,67.682,43.812,43.872,46.302,22.252,18.758,48.412,41.727,21.648,-0.061,-2.429,-4.600,2.085,22.164,3.493,43.271,41.560,31.833,21.770,21.452,15.265,1.711,9.727,21.501,21.819,28.006,22.418,19.069,9.427,9.405,9.393
pada-same,pada,same,v,0.089864,0.210620,28,0.116864,138.759,636.430,1242.903,2078.416,40.409,44.302,67.805,43.920,44.094,46.089,22.159,18.823,48.806,41.629,21.966,-0.174,-1.995,-4.885,2.292,21.955,3.336,43.385,41.808,31.925,22.124,21.301,15.540,1.577,9.883,21.262,22.085,27.846,22.154,19.029,9.273,9.239,9.227
pada-same,pada,same,v,0.089864,0.210620,29,0.117864,138.470,638.583,1245.403,2082.044,40.398,44.291,67.929,43.992,44.281,45.897,22.291,19.134,49.203,41.332,22.036,-0.289,-1.615,-5.210,2.660,21.956,3.157,43.463,42.021,32.027,22.480,20.951,15.567,1.442,9.995,20.983,22.512,27.896,20.424,18.951,9.103,9.058,9.046
pada-same,pada,same,v,0.089864,0.210620,30,0.118864,138.180,640.735,1247.904,2085.672,40.388,44.280,68.053,44.024,44.386,45.757,22.430,19.977,49.568,41.317,21.819,-0.362,-1.371,-5.544,2.707,22.205,2.453,43.501,42.152,32.170,22.805,20.883,15.307,1.349,9.982,20.696,22.618,28.194,19.349,18.866,8.936,8.879,8.868
pada-same,pada,same,v,0.089864,0.210620,31,0.119864,137.891,642.888,1250.404,2089.301,40.377,44.269,68.177,44.067,44.453,45.637,22.677,20.637,49.877,41.431,21.780,-0.386,-1.184,-5.809,2.636,22.287,2.040,43.549,42.244,32.321,23.073,20.944,15.226,1.305,9.922,20.476,22.605,28.324,21.436,18.808,8.787,8.719,8.709
pada-same,pada,same,v,0.089864,0.210620,32,0.120864,137.601,644.826,1252.411,2090.987,40.364,44.254,68.205,44.106,44.504,45.514,23.056,21.101,50.108,41.422,22.313,-0.399,-1.009,-6.002,2.684,21.793,1.955,43.593,42.318,32.443,23.266,20.884,15.689,1.275,9.874,20.326,22.709,27.904,23.790,18.807,8.674,8.597,8.587
pada-same,pada,same,v,0.089864,0.210620,33,0.121864,137.317,646.265,1253.265,2088.146,40.346,44.227,68.011,44.158,44.569,45.359,23.380,21.676,50.265,41.302,22.609,-0.411,-0.790,-6.107,2.856,21.549,1.704,43.649,42.402,32.487,23.390,20.716,15.852,1.247,9.914,20.259,22.933,27.797,24.984,18.895,8.613,8.528,8.519
pada-same,pada,same,v,0.089864,0.210620,34,0.122864,137.136,647.704,1254.119,2085.305,40.340,44.214,67.836,44.233,44.695,45.095,23.273,22.282,50.390,41.044,22.601,-0.462,-0.400,-6.158,3.189,21.632,0.992,43.727,42.543,32.382,23.484,20.412,15.713,1.184,10.160,20.242,23.315,28.014,25.206,19.024,8.558,8.468,8.459
pada-same,pada,same,v,0.089864,0.210620,35,0.123864,136.954,649.142,1254.974,2082.463,40.333,44.200,67.662,44.350,44.850,44.839,22.917,22.621,50.511,40.651,22.281,-0.500,0.011,-6.161,3.699,22.069,0.295,43.848,42.713,32.282,23.575,19.974,15.263,1.135,10.432,20.273,23.874,28.585,25.435,19.142,8.475,8.380,8.371
pada-same,pada,same,v,0.089864,0.210620,36,0.124864,136.773,650.581,1255.828,2079.622,40.327,44.186,67.489,44.440,44.972,44.940,22.325,22.141,50.654,40.126,22.129,-0.531,0.032,-6.213,4.314,22.311,0.184,43.941,42.850,32.534,23.686,19.404,14.980,1.092,10.316,20.255,24.538,28.962,24.315,19.261,8.382,8.283,8.274
pada-same,pada,same,v,0.089864,0.210620,37,0.125864,136.592,652.019,1256.682,2076.780,40.320,44.173,67.316,44.481,45.032,45.037,22.197,20.991,50.805,40.287,22.179,-0.551,-0.005,-6.324,4.194,22.302,1.205,43.985,42.925,32.779,23.807,19.518,14.898,1.060,10.145,20.178,24.467,29.087,21.853,19.390,8.296,8.194,8.185
pada-same,pada,same,v,0.089864,0.210620,38,0.126864,136.411,653.449,1257.463,2073.933,40.313,44.158,67.143,44.512,45.065,45.129,22.181,20.111,50.956,40.343,22.154,-0.553,-0.064,-6.445,4.169,22.357,2.070,44.019,42.972,33.016,23.927,19.529,14.744,1.047,9.957,20.092,24.490,29.275,19.079,19.540,8.235,8.131,8.122
pada-same,pada,same,v,0.089864,0.210620,39,0.127864,136.230,654.713,1256.838,2070.971,40.305,44.129,66.965,44.544,45.079,45.176,22.185,19.962,51.092,40.306,22.047,-0.534,-0.098,-6.548,4.238,22.497,2.223,44.054,42.998,33.190,24.028,19.433,14.540,1.056,9.808,20.026,24.621,29.514,22.434,19.721,8.216,8.110,8.101
pada-same,pada,same,v,0.089864,0.210620,40,0.128864,136.049,655.977,1256.214,2068.008,40.297,44.100,66.788,44.579,45.090,45.142,22.338,20.825,51.193,40.177,22.063,-0.512,-0.052,-6.614,4.401,22.516,1.514,44.091,43.023,33.281,24.094,19.245,14.459,1.069,9.742,19.997,24.846,29.633,24.677,19.944,8.258,8.150,8.141
pada-same,pada,same,v,0.089864,0.210620,41,0.129864,135.867,657.241,1255.590,2065.046,40.288,44.072,66.612,44.651,45.136,45.081,22.625,21.913,51.270,40.032,22.649,-0.485,0.055,-6.619,4.618,22.001,0.712,44.166,43.080,33.342,24.137,19.042,14.948,1.086,9.738,20.029,25.124,29.218,23.476,20.218,8.379,8.267,8.258
pada-same,pada,same,v,0.089864,0.210620,42,0.130864,135.686,658.505,1254.966,2062.083,40.279,44.043,66.436,44.761,45.232,45.057,22.439,22.904,51.334,39.865,23.256,-0.471,0.175,-6.574,4.896,21.504,-0.466,44.279,43.189,33.438,24.167,18.815,15.458,1.090,9.751,20.112,25.464,28.821,25.113,20.555,8.595,8.480,8.471
pada-same,pada,same,v,0.089864,0.210620,43,0.131864,135.505,659.768,1254.341,2059.121,40.271,44.014,66.261,44.865,45.311,45.081,21.609,22.792,51.415,39.741,23.847,-0.445,0.230,-6.550,5.125,21.019,-1.182,44.386,43.280,33.580,24.213,18.632,15.952,1.107,9.700,20.174,25.754,28.435,25.841,20.965,8.925,8.805,8.797
pada-same,pada,same,v,0.089864,0.210620,44,0.132864,135.324,661.032,1253.717,2056.159,40.262,43.985,66.086,44.904,45.337,45.158,21.270,22.673,51.512,40.032,24.364,-0.434,0.179,-6.608,4.872,20.540,-1.403,44.427,43.319,33.773,24.275,18.864,16.372,1.108,9.546,20.152,25.563,28.055,25.506,21.478,9.392,9.268,9.259
pada-same,pada,same,v,0.089864,0.210620,45,0.133864,135.143,662.741,1258.356,2064.588,40.257,44.010,66.454,44.910,45.347,45.249,21.316,22.478,51.623,40.505,24.795,-0.437,0.097,-6.713,4.405,20.115,-1.162,44.437,43.346,34.016,24.369,19.335,16.844,1.092,9.329,20.069,25.102,27.593,24.451,22.098,9.989,9.860,9.853
pada-same,pada,same,v,0.089864,0.210620,46,0.134864,134.961,664.561,1264.311,2075.863,40.253,44.049,66.963,44.912,45.344,45.289,21.640,22.504,51.743,40.887,25.141,-0.433,0.055,-6.831,4.024,19.770,-0.864,44.443,43.362,34.214,24.477,19.728,17.265,1.081,9.148,19.966,24.716,27.178,24.993,22.799,10.690,10.557,10.550
pada-same,pada,same,v,0.089864,0.210620,47,0.135864,134.780,666.381,1270.265,2087.138,40.249,44.090,67.478,44.922,45.331,45.223,21.960,22.663,51.850,41.190,25.406,-0.408,0.108,-6.928,3.732,19.516,-0.703,44.458,43.368,34.303,24.572,20.042,17.605,1.091,9.064,19.886,24.417,26.853,25.866,23.555,11.470,11.332,11.326
pada-same,pada,same,v,0.089864,0.210620,48,0.136864,134.608,668.201,1276.219,2098.413,40.246,44.132,68.001,44.960,45.336,45.079,22.615,22.835,51.935,41.422,25.627,-0.376,0.257,-6.975,3.539,19.333,-0.220,44.500,43.391,34.309,24.645,20.284,17.900,1.109,9.083,19.856,24.217,26.600,29.822,24.340,12.303,12.160,12.155
pada-same,pada,same,v,0.089864,0.210620,49,0.137864,134.601,670.021,1282.173,2109.687,40.262,44.196,68.562,45.042,45.376,44.956,23.212,22.536,51.990,41.622,25.825,-0.334,0.420,-6.948,3.421,19.217,0.677,44.585,43.445,34.289,24.692,20.499,18.177,1.140,9.156,19.894,24.086,26.408,26.139,25.130,13.163,13.015,13.010
pada-same,pada,same,v,0.089864,0.210620,50,0.138864,134.595,671.842,1288.128,2120.962,40.277,44.262,69.129,45.156,45.434,44.913,23.739,23.559,52.021,41.810,26.023,-0.278,0.521,-6.864,3.347,19.133,0.181,44.702,43.516,34.347,24.714,20.702,18.454,1.187,9.168,19.989,24.001,26.249,25.558,25.898,14.026,13.870,13.866
pada-same,pada,same,v,0.089864,0.210620,51,0.139864,134.588,672.916,1291.491,2125.793,40.286,44.299,69.373,45.207,45.430,44.969,24.195,23.229,52.051,41.973,26.204,-0.223,0.461,-6.844,3.234,19.003,0.967,44.754,43.519,34.462,24.739,20.871,18.642,1.236,9.057,20.016,23.883,26.112,25.376,26.618,14.864,14.701,14.697
pada-same,pada,same,v,0.089864,0.210620,52,0.140864,134.582,673.380,1292.735,2125.353,40.289,44.312,69.349,45.214,45.408,45.073,24.614,22.358,52.188,42.087,26.333,-0.194,0.335,-6.974,3.127,18.881,2.256,44.762,43.500,34.592,24.872,20.986,18.721,1.262,8.908,19.890,23.777,26.041,26.617,27.266,15.654,15.481,15.477
pada-same,pada,same,v,0.089864,0.210620,53,0.141864,134.575,673.844,1293.979,2124.914,40.292,44.325,69.325,45.203,45.384,45.146,24.995,22.020,52.317,42.115,26.403,-0.181,0.237,-7.114,3.088,18.800,2.975,44.752,43.479,34.691,24.997,21.014,18.740,1.273,8.788,19.755,23.738,26.012,23.776,27.815,16.369,16.184,16.181
pada-same,pada,same,v,0.089864,0.210620,54,0.142864,134.569,674.309,1295.223,2124.474,40.296,44.339,69.302,45.211,45.347,45.119,25.325,21.924,52.428,42.066,26.403,-0.136,0.228,-7.217,3.145,18.809,3.402,44.761,43.446,34.690,25.105,20.965,18.690,1.315,8.756,19.656,23.796,26.071,23.697,28.304,17.082,16.883,16.878
pada-same,pada,same,v,0.089864,0.210620,55,0.143864,134.562,674.773,1296.467,2124.035,40.299,44.352,69.278,45.227,45.342,44.990,25.570,21.803,52.509,41.934,26.335,-0.115,0.352,-7.282,3.293,18.892,3.767,44.777,43.443,34.586,25.182,20.833,18.573,1.334,8.858,19.596,23.944,26.205,23.540,28.775,17.849,17.629,17.623
pada-same,pada,same,v,0.089864,0.210620,56,0.144864,134.555,675.237,1297.711,2123.595,40.302,44.366,69.254,45.293,45.366,44.867,25.671,21.976,52.561,41.766,26.261,-0.073,0.499,-7.269,3.526,19.032,3.694,44.844,43.470,34.488,25.231,20.665,18.448,1.373,8.983,19.613,24.178,26.396,23.764,29.217,18.638,18.396,18.388
pada-same,pada,same,v,0.089864,0.210620,57,0.145864,134.549,675.506,1298.129,2121.392,40.304,44.370,69.141,45.402,45.441,44.844,25.634,22.871,52.610,41.595,26.190,-0.039,0.596,-7.208,3.806,19.212,2.763,44.953,43.547,34.480,25.275,20.490,18.310,1.406,9.067,19.678,24.463,26.643,22.274,29.625,19.423,19.155,19.145
pada-same,pada,same,v,0.089864,0.210620,58,0.146864,134.542,675.317,1296.622,2115.074,40.302,44.352,68.821,45.485,45.479,44.949,25.442,23.051,52.658,41.484,26.146,0.006,0.531,-7.173,4.001,19.339,2.390,45.036,43.584,34.573,25.320,20.366,18.158,1.452,9.011,19.716,24.671,26.878,22.195,29.989,20.172,19.879,19.868
pada-same,pada,same,v,0.089864,0.210620,59,0.147864,134.536,675.129,1295.115,2108.756,40.299,44.334,68.502,45.505,45.477,45.128,25.115,21.924,52.703,41.406,26.101,0.027,0.349,-7.199,4.098,19.404,3.191,45.055,43.580,34.742,25.361,20.274,18.005,1.475,8.838,19.694,24.781,27.051,21.798,30.303,20.858,20.542,20.529
pada-same,pada,same,v,0.089864,0.210620,60,0.148864,134.529,674.940,1293.609,2102.438,40.297,44.315,68.186,45.498,45.477,45.283,24.658,21.347,52.743,41.348,26.039,0.021,0.194,-7.245,4.150,19.459,3.312,45.049,43.579,34.886,25.398,20.202,17.834,1.470,8.693,19.651,24.847,27.215,21.962,30.557,21.451,21.115,21.100
pada-same,pada,same,v,0.089864,0.210620,61,0.149864,134.523,674.752,1292.102,2096.120,40.294,44.298,67.871,45.500,45.457,45.334,24.114,21.603,52.765,41.280,25.936,0.043,0.123,-7.265,4.220,19.564,2.511,45.050,43.557,34.927,25.415,20.121,17.622,1.493,8.631,19.635,24.929,27.428,20.643,30.745,21.922,21.572,21.555
pada-same,pada,same,v,0.089864,0.210620,62,0.150864,134.516,674.563,1290.595,2089.802,40.292,44.280,67.559,45.512,45.451,45.257,23.522,22.525,52.763,41.183,25.781,0.060,0.195,-7.252,4.329,19.731,0.997,45.061,43.550,34.838,25.410,20.009,17.357,1.512,8.712,19.651,25.052,27.704,21.699,30.858,22.243,21.884,21.865
pada-same,pada,same,v,0.089864,0.210620,63,0.151864,134.516,674.390,1289.331,2083.849,40.290,44.265,67.267,45.555,45.479,45.135,22.851,23.570,52.728,41.054,25.598,0.076,0.344,-7.173,4.502,19.957,-0.718,45.105,43.576,34.706,25.372,19.870,17.067,1.528,8.870,19.733,25.235,28.038,22.528,30.888,22.383,22.024,22.005
pada-same,pada,same,v,0.089864,0.210620,64,0.152864,134.627,674.515,1292.665,2084.826,40.304,44.317,67.336,45.635,45.563,45.100,22.626,22.753,52.676,40.948,25.452,0.072,0.463,-7.041,4.687,20.182,-0.127,45.184,43.659,34.657,25.337,19.807,16.871,1.525,9.002,19.847,25.377,28.313,22.884,30.799,22.295,21.946,21.927
pada-same,pada,same,v,0.089864,0.210620,65,0.153864,134.739,674.640,1296.000,2085.802,40.318,44.369,67.405,45.733,45.652,45.190,22.646,21.938,52.625,40.904,25.391,0.081,0.462,-6.892,4.830,20.343,0.708,45.282,43.747,34.735,25.303,19.806,16.758,1.535,9.013,19.979,25.477,28.524,22.661,30.584,21.987,21.659,21.639
pada-same,pada,same,v,0.089864,0.210620,66,0.154864,134.851,674.765,1299.335,2086.779,40.332,44.422,67.474,45.758,45.674,45.369,22.639,22.600,52.600,40.920,25.401,0.084,0.305,-6.842,4.839,20.357,0.039,45.307,43.769,34.901,25.295,19.864,16.718,1.539,8.868,20.013,25.443,28.589,22.625,30.270,21.506,21.206,21.187
pada-same,pada,same,v,0.089864,0.210620,67,0.155864,134.963,674.890,1302.670,2087.755,40.346,44.475,67.543,45.746,45.677,45.544,22.870,22.998,52.734,40.968,25.445,0.069,0.133,-6.988,4.778,20.301,-0.127,45.295,43.771,35.062,25.444,19.955,16.711,1.524,8.709,19.850,25.339,28.583,22.802,29.885,20.901,20.635,20.616
pada-same,pada,same,v,0.089864,0.210620,68,0.156864,135.075,675.014,1306.005,2088.732,40.360,44.528,67.613,45.720,45.660,45.643,23.151,23.277,52.859,40.991,25.496,0.061,0.017,-7.138,4.729,20.225,-0.126,45.269,43.753,35.148,25.586,20.021,16.711,1.516,8.605,19.683,25.248,28.558,23.903,29.455,20.220,19.989,19.972
pada-same,pada,same,v,0.089864,0.210620,69,0.157864,135.187,675.139,1309.340,2089.708,40.373,44.582,67.682,45.716,45.628,45.618,23.529,23.458,52.961,40.975,25.532,0.088,0.009,-7.245,4.741,20.184,0.070,45.265,43.720,35.110,25.704,20.047,16.697,1.545,8.610,19.560,25.218,28.568,23.242,29.009,19.511,19.316,19.299
pada-same,pada,same,v,0.089864,0.210620,70,0.158864,135.299,674.847,1311.102,2088.594,40.384,44.617,67.649,45.723,45.636,45.501,23.288,23.562,53.035,40.893,25.526,0.088,0.135,-7.312,4.831,20.197,-0.273,45.271,43.724,34.956,25.796,20.001,16.637,1.547,8.769,19.475,25.270,28.634,23.456,28.572,18.821,18.659,18.643
pada-same,pada,same,v,0.089864,0.210620,71,0.159864,135.411,674.451,1312.472,2086.958,40.393,44.647,67.590,45.759,45.709,45.430,23.078,23.371,53.112,40.752,25.489,0.050,0.279,-7.352,5.007,20.270,-0.293,45.306,43.793,34.843,25.889,19.895,16.546,1.513,8.950,19.416,25.411,28.760,23.044,28.173,18.200,18.066,18.050
pada-same,pada,same,v,0.089864,0.210620,72,0.160864,135.523,674.055,1313.841,2085.322,40.402,44.678,67.531,45.835,45.824,45.463,23.275,23.002,53.202,40.558,25.416,0.011,0.361,-7.367,5.276,20.419,0.273,45.380,43.903,34.833,25.997,19.735,16.418,1.477,9.071,19.384,25.645,28.963,22.784,27.838,17.694,17.580,17.565
pada-same,pada,same,v,0.089864,0.210620,73,0.161864,135.635,673.659,1315.211,2083.686,40.411,44.709,67.472,45.868,45.895,45.574,23.316,22.366,53.316,40.518,25.285,-0.027,0.321,-7.449,5.350,20.583,0.951,45.412,43.970,34.900,26.129,19.730,16.232,1.443,9.070,19.284,25.683,29.181,22.990,27.596,17.353,17.248,17.232
pada-same,pada,same,v,0.089864,0.210620,74,0.162864,135.747,673.263,1316.580,2082.050,40.420,44.740,67.413,45.842,45.907,45.724,23.172,21.406,53.437,40.794,25.057,-0.066,0.184,-7.596,5.048,20.785,1.766,45.385,43.977,35.006,26.267,20.039,15.949,1.408,8.971,19.118,25.346,29.436,20.323,27.442,17.148,17.044,17.027
pada-same,pada,same,v,0.089864,0.210620,75,0.163864,135.859,672.867,1317.950,2080.414,40.430,44.770,67.354,45.797,45.899,45.861,23.036,20.034,53.542,41.060,24.887,-0.103,0.039,-7.745,4.736,20.910,3.002,45.339,43.965,35.100,26.388,20.341,15.724,1.375,8.865,18.951,24.999,29.616,17.798,27.349,17.021,16.913,16.896
