Filename,var1,var2,var3,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,290,0.874284,281.643,513.536,1709.168,3301.588,54.191,74.417,222.492,36.752,31.671,5.320,16.000,-8.334,33.520,16.004,2.382,5.081,26.351,3.232,20.748,34.370,24.334,33.427,17.865,11.706,13.086,8.161,15.908,15.562,6.159,20.341,25.266,17.519,12.407,11.406,-3.918,-4.287,-4.316
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,291,0.875284,281.406,496.420,1699.816,3289.826,52.524,73.994,220.855,36.521,28.578,5.791,13.568,-7.844,32.073,13.584,0.542,7.943,22.787,4.449,22.938,35.979,21.411,32.940,17.218,12.833,11.713,6.287,14.649,15.723,4.384,21.228,26.654,18.291,12.823,10.850,-23.307,-23.614,-23.637
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,292,0.876284,280.804,475.228,1659.155,3321.424,52.165,72.292,224.711,36.450,24.719,6.305,10.693,-8.168,30.497,10.860,-1.407,11.731,18.414,5.953,25.590,37.857,18.861,32.506,15.915,13.922,10.490,3.969,14.424,16.592,1.992,22.016,28.537,18.082,13.706,10.444,-46.242,-46.493,-46.511
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,293,0.877284,279.983,454.037,1618.494,3353.023,52.384,70.678,228.485,36.460,19.852,7.617,8.464,-8.598,28.713,8.094,-3.289,16.608,12.234,7.747,28.366,39.749,17.062,32.097,13.244,15.795,9.172,1.643,14.285,18.852,-2.551,22.924,30.453,17.811,13.156,10.178,-71.476,-71.677,-71.690
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,294,0.878284,279.161,432.845,1577.833,3384.622,53.260,69.181,232.273,36.508,24.989,7.547,6.312,-8.689,26.914,5.500,-4.961,11.519,17.442,9.594,31.008,41.469,15.001,31.645,20.362,16.275,7.966,-0.468,14.384,11.284,4.086,23.680,32.114,17.261,14.309,10.043,-97.762,-97.917,-97.927
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,295,0.879284,278.340,411.653,1537.172,3416.221,54.830,67.799,236.075,36.599,24.308,7.532,4.584,-8.715,17.750,2.831,-6.402,12.291,16.777,18.849,33.768,43.001,13.299,31.134,21.505,16.794,-0.477,-2.611,14.747,9.629,4.711,31.611,33.745,16.387,15.758,10.031,-123.850,-123.965,-123.972
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,296,0.880284,277.519,390.462,1496.511,3447.820,57.110,66.527,239.890,36.694,24.501,7.591,1.359,-8.634,30.594,-0.463,-7.611,12.192,16.910,6.100,37.157,44.304,9.994,30.493,23.413,17.367,13.210,-5.329,15.381,7.080,6.045,17.283,35.822,15.112,14.368,10.131,-148.493,-148.572,-148.578
25e-pob-w_Audio,25e,pob,w_Audio,o,0.585284,0.882581,297,0.881284,276.698,369.270,1455.849,3479.418,60.102,65.361,243.718,36.732,25.001,7.151,1.132,-8.300,30.613,1.946,-8.756,11.730,17.850,6.119,34.786,45.487,9.432,29.623,25.550,17.411,14.186,-2.292,16.122,4.073,8.139,15.436,31.915,13.500,15.194,10.334,-170.444,-170.492,-170.495
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,1,0.456844,346.728,907.216,1818.322,3222.593,66.636,89.714,239.815,35.530,32.763,14.417,19.856,13.073,30.581,18.525,19.960,2.767,18.346,4.949,17.005,15.570,6.783,33.817,23.762,8.983,5.224,1.218,21.615,10.055,14.779,28.593,32.599,12.202,12.319,11.099,-68.374,-67.680,-68.465
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,2,0.457844,346.355,730.037,1733.992,3137.258,65.063,85.214,227.437,37.708,36.083,16.677,20.538,12.049,36.083,20.263,19.361,1.625,19.406,1.625,17.445,18.347,8.488,35.130,16.876,15.765,13.256,6.726,25.053,18.255,1.111,21.874,28.405,10.078,13.900,6.379,-44.646,-43.842,-44.754
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,3,0.458844,345.981,674.351,1667.201,3101.679,64.323,82.051,222.275,39.690,39.012,20.014,22.187,10.825,39.012,19.048,18.610,0.678,18.998,0.678,20.642,21.080,11.362,36.654,18.089,19.644,16.933,6.413,26.215,18.565,-1.555,19.721,30.241,10.439,14.133,2.225,-23.543,-22.652,-23.666
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,4,0.459844,345.608,674.615,1608.487,3089.014,64.284,79.558,220.357,41.481,41.589,23.695,23.294,10.834,41.589,25.543,18.396,-0.108,17.894,-0.108,15.938,23.085,12.460,38.426,20.409,21.825,19.373,12.238,26.676,18.017,-1.416,19.053,26.188,11.750,13.223,-0.642,-6.276,-5.332,-6.410
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,5,0.460844,345.234,674.880,1549.772,3076.350,64.245,77.333,218.447,43.547,44.081,26.735,22.285,7.070,44.081,26.149,18.497,-0.534,17.347,-0.534,17.399,25.051,15.215,40.470,22.630,22.856,21.711,12.164,27.464,17.840,-0.227,18.758,28.306,13.006,14.137,-1.543,5.981,6.936,5.839
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,6,0.461844,344.861,675.144,1491.058,3063.685,64.207,75.364,216.547,45.339,46.242,29.249,20.977,4.097,46.242,29.249,18.586,-0.903,16.993,-0.903,16.090,26.753,16.879,42.235,24.502,22.481,23.698,14.574,28.254,17.733,2.022,18.538,27.661,13.981,16.108,-1.374,13.852,14.772,13.705
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,7,0.462844,344.488,675.408,1432.344,3051.021,64.168,73.640,214.655,46.893,48.123,31.461,21.786,1.872,48.123,31.461,18.620,-1.230,16.663,-1.230,15.432,28.273,19.914,43.758,26.076,20.099,25.380,16.077,29.006,17.682,5.977,18.378,27.681,14.752,16.998,-0.852,18.454,19.299,18.303
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,8,0.463844,344.114,675.673,1373.629,3038.356,64.129,72.146,212.771,48.199,49.746,33.383,22.304,-0.805,49.746,33.383,20.142,-1.547,16.363,-1.547,14.816,28.057,23.109,45.027,27.365,17.349,26.773,17.268,31.265,17.663,10.016,18.255,27.759,13.762,16.763,-0.051,20.378,21.117,20.225
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,9,0.464844,343.741,676.428,1340.191,3033.010,64.097,71.371,211.898,49.302,51.127,35.022,22.941,-1.983,51.127,35.022,21.591,-1.825,16.105,-1.825,14.281,27.711,24.924,46.116,28.450,22.034,27.993,18.453,33.150,17.666,6.416,18.123,27.663,12.966,17.653,0.956,20.217,20.830,20.064
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,10,0.465844,343.368,677.822,1339.625,3037.182,64.074,71.312,212.329,50.245,52.318,36.484,23.634,-2.474,52.318,36.484,22.888,-2.073,15.834,-2.073,13.761,27.357,26.108,47.078,29.446,23.310,29.148,19.855,34.470,17.632,6.136,17.931,27.223,12.608,16.624,2.094,18.563,19.037,18.412
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,11,0.466844,342.994,679.217,1339.058,3041.354,64.050,71.253,212.760,51.014,53.328,37.787,23.900,-4.087,53.328,37.787,23.980,-2.314,15.540,-2.314,13.226,27.034,27.987,47.866,30.292,24.426,30.122,21.098,35.585,17.574,5.866,17.745,26.769,12.281,20.927,3.290,16.009,16.342,15.860
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,12,0.467844,342.621,680.611,1338.492,3045.526,64.027,71.194,213.190,51.632,54.169,38.956,24.068,-6.135,54.169,38.956,24.873,-2.537,15.214,-2.537,12.676,26.759,30.203,48.504,31.004,25.407,30.927,22.205,36.500,17.500,5.596,17.577,26.299,12.004,17.699,4.470,13.149,13.346,13.002
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,13,0.468844,342.247,682.005,1337.926,3049.698,64.003,71.135,213.621,52.133,54.870,40.052,24.434,-5.980,54.870,40.052,25.536,-2.736,14.818,-2.736,12.082,26.598,30.414,49.024,31.610,26.317,31.591,23.240,37.186,17.414,5.293,17.433,25.784,11.838,17.584,5.560,10.573,10.651,10.430
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,14,0.469844,341.874,683.399,1337.359,3053.870,63.979,71.076,214.052,52.509,55.436,41.066,24.571,-2.789,55.436,41.066,25.969,-2.927,14.370,-2.927,11.444,26.540,27.360,49.419,32.120,27.144,32.121,24.193,37.642,17.299,4.976,17.298,25.226,11.777,16.744,6.487,8.875,8.858,8.736
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,15,0.470844,341.483,684.549,1336.967,3056.266,63.950,71.019,214.232,52.769,55.879,42.016,24.856,-3.404,55.879,42.016,26.187,-3.110,13.863,-3.110,10.753,26.581,28.260,49.695,32.548,27.884,32.533,25.093,37.862,17.147,4.664,17.162,24.602,11.833,16.575,7.179,8.613,8.534,8.477
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,16,0.471844,341.015,684.619,1337.347,3050.820,63.898,70.968,213.307,52.939,56.216,42.905,25.357,-2.707,56.216,42.905,26.191,-3.277,13.311,-3.277,10.034,26.748,28.065,49.876,32.899,28.459,32.863,25.977,37.777,16.977,4.440,17.013,23.899,12.099,18.559,7.677,8.910,8.796,8.778
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,17,0.472844,340.547,684.689,1337.727,3045.374,63.845,70.916,212.384,53.018,56.453,43.711,25.677,-2.426,56.453,43.711,25.977,-3.436,12.742,-3.436,9.307,27.040,28.103,49.965,33.158,28.956,33.093,26.778,37.474,16.806,4.202,16.872,23.187,12.491,18.172,8.050,9.161,9.030,9.036
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,18,0.473844,340.080,684.760,1338.106,3039.927,63.793,70.865,211.464,53.022,56.602,44.431,25.497,-2.501,56.602,44.431,25.780,-3.580,12.171,-3.580,8.592,27.242,27.998,49.980,33.338,29.375,33.235,27.493,37.187,16.642,3.962,16.745,22.487,12.793,18.445,8.332,9.378,9.245,9.260
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,19,0.474844,339.612,684.830,1338.486,3034.481,63.741,70.813,210.546,52.985,56.677,45.036,25.796,-2.924,56.677,45.036,25.418,-3.691,11.640,-3.691,7.949,27.567,28.721,49.953,33.451,29.691,33.303,28.094,36.736,16.502,3.760,16.650,21.859,13.217,18.775,8.557,9.571,9.447,9.461
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,20,0.475844,339.144,684.900,1338.865,3029.035,63.688,70.762,209.631,52.905,56.690,45.530,26.337,-3.710,56.690,45.530,24.741,-3.785,11.160,-3.785,7.375,28.164,30.047,49.883,33.511,29.908,33.309,28.583,35.970,16.372,3.603,16.574,21.300,13.914,19.848,8.760,9.752,9.644,9.650
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,21,0.476844,338.676,684.970,1339.245,3023.589,63.636,70.710,208.718,52.795,56.660,45.920,27.441,-4.794,56.660,45.920,24.076,-3.864,10.739,-3.864,6.875,28.719,32.235,49.784,33.536,30.038,33.272,28.969,35.214,16.248,3.498,16.512,20.815,14.570,16.683,8.975,9.933,9.845,9.838
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,22,0.477844,338.208,685.019,1338.707,3018.827,63.583,70.640,207.900,52.693,56.602,46.185,28.425,-5.416,56.602,46.185,23.592,-3.909,10.417,-3.909,6.508,29.101,33.841,49.690,33.535,30.145,33.204,29.217,34.665,16.156,3.390,16.487,20.473,15.026,17.055,9.236,10.123,10.057,10.035
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,23,0.478844,337.741,685.067,1338.104,3014.112,63.531,70.569,207.090,52.582,56.525,47.054,28.844,-5.020,56.525,47.054,22.832,-3.943,9.471,-3.943,5.528,29.750,33.864,49.589,33.521,30.869,33.115,30.069,33.841,16.068,2.652,16.474,19.519,15.747,17.980,9.578,10.335,10.289,10.253
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,24,0.479844,337.273,685.115,1337.502,3009.398,63.478,70.497,206.282,52.453,56.439,47.771,31.724,-4.694,56.439,47.771,22.522,-3.985,8.668,-3.985,4.683,29.931,36.418,49.469,33.505,31.448,33.018,30.770,33.467,15.965,2.057,16.451,18.700,16.002,17.104,10.035,10.579,10.546,10.501
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,25,0.480844,336.805,685.162,1336.900,3004.683,63.425,70.426,205.477,52.348,56.350,48.333,30.032,-4.155,56.350,48.333,22.690,-4.002,8.016,-4.002,4.015,29.658,34.187,49.373,33.492,31.881,32.918,31.315,33.571,15.881,1.611,16.455,18.058,15.802,17.172,10.639,10.866,10.838,10.790
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,26,0.481844,336.337,685.210,1336.297,2999.969,63.373,70.354,204.673,52.241,56.260,48.741,30.685,-2.130,56.260,48.741,22.693,-4.019,7.519,-4.019,3.500,29.548,32.815,49.275,33.485,32.168,32.818,31.707,33.509,15.790,1.317,16.457,17.568,15.766,19.076,11.373,11.171,11.142,11.095
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,27,0.482844,335.869,685.258,1335.695,2995.254,63.320,70.283,203.871,52.130,56.373,49.021,31.252,-5.146,56.373,49.021,22.572,-4.243,7.352,-4.243,3.109,29.558,36.398,49.173,33.685,32.334,32.919,31.969,33.324,15.488,1.351,16.253,17.204,15.849,19.785,12.204,11.480,11.449,11.403
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,28,0.483844,335.401,687.658,1334.994,2998.009,63.298,70.210,204.067,52.042,56.451,49.176,31.789,-4.561,56.451,49.176,22.408,-4.409,7.275,-4.409,2.867,29.634,36.350,49.113,34.071,32.311,32.939,32.026,33.139,15.042,1.760,16.174,17.087,15.974,19.514,13.116,11.798,11.765,11.720
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,29,0.484844,334.934,691.142,1334.248,3004.203,63.290,70.136,204.722,51.947,56.494,49.213,32.186,-4.598,56.494,49.213,22.282,-4.547,7.281,-4.547,2.735,29.666,36.784,49.053,34.582,32.143,32.900,31.926,33.011,14.471,2.439,16.153,17.127,16.042,19.583,14.093,12.131,12.096,12.050
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,30,0.485844,334.488,694.626,1333.502,3010.397,63.283,70.064,205.385,51.851,56.509,49.165,32.482,-4.585,56.509,49.165,22.256,-4.658,7.344,-4.658,2.687,29.595,37.067,48.991,35.104,31.903,32.834,31.742,32.984,13.887,3.202,16.157,17.249,16.007,19.779,15.120,12.485,12.445,12.400
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,31,0.486844,334.143,698.109,1332.756,3016.591,63.287,70.006,206.086,51.766,56.509,49.032,32.728,-4.420,56.509,49.032,22.403,-4.743,7.477,-4.743,2.734,29.363,37.149,48.937,35.606,31.605,32.754,31.475,33.131,13.331,4.001,16.183,17.462,15.806,19.931,16.179,12.863,12.820,12.774
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,32,0.487844,333.797,701.593,1332.010,3022.785,63.291,69.947,206.787,51.669,56.496,48.814,32.843,-4.056,56.496,48.814,22.721,-4.828,7.682,-4.828,2.854,28.947,36.898,48.871,36.100,31.224,32.661,31.123,33.451,12.770,4.877,16.209,17.748,15.420,20.256,17.255,13.272,13.224,13.177
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,33,0.488844,333.451,705.077,1331.264,3028.979,63.294,69.889,207.489,51.574,56.470,48.546,32.840,-3.823,56.470,48.546,23.182,-4.896,7.923,-4.896,3.028,28.393,36.663,48.807,36.577,30.796,32.554,30.720,33.912,12.230,5.781,16.252,18.087,14.895,21.428,18.332,13.717,13.665,13.616
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,34,0.489844,333.105,708.886,1330.078,3033.702,63.300,69.822,207.993,51.480,56.439,48.230,32.758,-3.629,56.439,48.230,23.743,-4.958,8.208,-4.958,3.250,27.737,36.388,48.744,37.072,30.321,32.433,30.253,34.453,11.672,6.751,16.311,18.491,14.291,21.926,19.393,14.202,14.145,14.095
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,35,0.490844,332.759,713.119,1328.320,3036.511,63.310,69.743,208.241,51.376,56.397,47.866,32.586,-4.321,56.397,47.866,24.338,-5.021,8.531,-5.021,3.509,27.038,36.907,48.673,37.584,29.798,32.290,29.715,35.000,11.089,7.786,16.383,18.958,13.673,21.074,20.426,14.734,14.674,14.621
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,36,0.491844,332.413,717.351,1326.562,3039.320,63.319,69.665,208.488,51.279,56.339,47.622,32.316,-5.295,56.339,47.622,24.895,-5.060,8.717,-5.060,3.658,26.384,37.611,48.609,38.055,29.396,32.129,29.296,35.510,10.554,8.659,16.480,19.313,13.099,21.454,21.514,15.363,15.298,15.242
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,37,0.492844,332.068,721.584,1324.804,3042.130,63.328,69.587,208.735,51.185,56.273,47.530,31.962,-4.997,56.273,47.530,25.352,-5.087,8.743,-5.087,3.655,25.834,36.959,48.547,38.492,29.146,31.960,29.030,35.920,10.055,9.345,16.587,19.517,12.627,21.283,22.680,16.088,16.019,15.960
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,38,0.493844,331.722,725.817,1323.046,3044.939,63.335,69.510,208.982,51.085,56.198,47.440,31.578,-5.003,56.198,47.440,25.668,-5.113,8.758,-5.113,3.645,25.417,36.581,48.478,38.895,28.900,31.781,28.766,36.190,9.583,9.994,16.697,19.712,12.288,20.620,23.892,16.879,16.806,16.743
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,39,0.494844,331.376,730.049,1321.288,3047.748,63.342,69.432,209.228,50.996,56.110,47.336,31.163,-4.848,56.110,47.336,25.846,-5.114,8.774,-5.114,3.660,25.149,36.011,48.419,39.259,28.641,31.588,28.487,36.322,9.160,10.618,16.830,19.932,12.096,22.037,25.118,17.708,17.630,17.564
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,40,0.495844,331.030,734.215,1319.746,3049.701,63.347,69.359,209.360,50.903,56.013,47.233,30.690,-4.715,56.013,47.233,25.880,-5.110,8.781,-5.110,3.670,25.023,35.404,48.356,39.587,28.377,31.390,28.214,36.297,8.769,11.210,16.966,20.142,12.059,21.693,26.326,18.545,18.461,18.391
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,41,0.496844,330.684,738.089,1319.161,3047.876,63.349,69.304,208.983,50.809,55.907,47.124,30.243,-4.509,55.907,47.124,25.759,-5.098,8.783,-5.098,3.685,25.050,34.752,48.290,39.864,28.083,31.192,27.959,36.058,8.425,11.781,17.098,20.331,12.232,23.231,27.483,19.360,19.271,19.196
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,42,0.497844,330.338,741.962,1318.577,3046.051,63.350,69.250,208.607,50.723,55.789,47.009,29.793,-4.040,55.789,47.009,26.246,-5.065,8.779,-5.065,3.714,24.477,33.833,48.232,40.111,27.787,30.982,27.698,36.428,8.121,12.324,17.250,20.533,11.803,22.963,28.558,20.123,20.030,19.948
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,43,0.498844,329.993,745.835,1317.992,3044.226,63.350,69.195,208.231,50.626,55.663,46.899,29.218,-4.220,55.663,46.899,26.605,-5.037,8.764,-5.037,3.727,24.021,33.437,48.161,40.333,27.499,30.764,27.442,36.670,7.828,12.834,17.397,20.720,11.491,21.650,29.517,20.805,20.707,20.619
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,44,0.499844,329.647,749.708,1317.407,3042.400,63.349,69.140,207.856,50.529,55.528,46.776,28.612,-4.549,55.528,46.776,26.771,-4.999,8.753,-4.999,3.753,23.758,33.161,48.091,40.531,27.203,30.537,27.172,36.720,7.560,13.327,17.554,20.919,11.371,21.200,30.330,21.376,21.274,21.177
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,45,0.500844,329.306,753.581,1316.822,3040.575,63.349,69.087,207.483,50.440,55.382,46.647,27.973,-4.757,55.382,46.647,26.754,-4.942,8.735,-4.942,3.793,23.687,32.731,48.028,40.700,26.907,30.298,26.897,36.587,7.328,13.794,17.730,21.131,11.441,22.967,30.964,21.808,21.702,21.596
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,46,0.501844,328.987,757.454,1316.237,3038.750,63.350,69.035,207.118,50.380,55.228,46.519,27.106,-4.572,55.228,46.519,26.538,-4.848,8.709,-4.848,3.861,23.841,31.678,47.993,40.845,26.616,30.051,26.623,36.256,7.148,14.228,17.941,21.370,11.737,25.237,31.411,22.108,22.000,21.880
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,47,0.502844,328.668,760.009,1315.159,3041.245,63.338,68.975,207.331,50.343,55.066,46.369,26.138,-3.860,55.066,46.369,26.302,-4.722,8.697,-4.722,3.974,24.041,29.998,47.974,40.887,26.354,29.821,26.364,36.004,7.087,14.533,18.152,21.610,11.970,22.483,31.697,22.305,22.193,22.058
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,48,0.503844,328.349,762.471,1314.047,3044.042,63.325,68.914,207.584,50.300,54.897,46.217,25.162,-2.947,54.897,46.217,26.587,-4.597,8.679,-4.597,4.082,23.713,28.108,47.947,40.910,26.093,29.586,26.106,36.280,7.037,14.817,18.361,21.840,11.667,21.111,31.852,22.416,22.301,22.147
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,49,0.504844,328.030,764.934,1312.935,3046.839,63.312,68.853,207.837,50.278,54.724,46.070,24.048,-2.529,54.724,46.070,26.773,-4.445,8.654,-4.445,4.208,23.505,26.577,47.942,40.924,25.837,29.347,25.853,36.458,7.018,15.087,18.595,22.089,11.484,23.288,31.905,22.457,22.341,22.168
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,50,0.505844,327.711,767.397,1311.823,3049.636,63.299,68.792,208.090,50.241,54.544,45.892,23.127,-1.771,54.544,45.892,26.891,-4.303,8.653,-4.303,4.349,23.350,24.897,47.921,40.926,25.549,29.100,25.568,36.567,6.995,15.377,18.821,22.353,11.354,22.864,31.884,22.449,22.330,22.137
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,51,0.506844,327.392,769.859,1310.711,3052.433,63.285,68.732,208.343,50.195,54.361,45.716,22.693,-3.058,54.361,45.716,26.954,-4.166,8.646,-4.166,4.480,23.241,25.751,47.891,40.920,25.264,28.850,25.286,36.622,6.971,15.656,19.041,22.606,11.269,21.914,31.819,22.407,22.286,22.075
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,52,0.507844,327.073,772.322,1309.599,3055.230,63.271,68.671,208.595,50.171,54.178,45.544,22.536,-4.605,54.178,45.544,26.961,-4.007,8.634,-4.007,4.627,23.210,27.142,47.883,40.908,24.983,28.600,25.007,36.621,6.975,15.925,19.283,22.876,11.262,22.091,31.738,22.351,22.227,21.999
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,53,0.508844,326.754,775.552,1308.033,3055.295,63.264,68.602,208.482,50.131,53.990,45.330,22.633,-5.865,53.990,45.330,26.915,-3.858,8.660,-3.858,4.801,23.216,28.498,47.862,40.924,24.633,28.323,24.653,36.519,6.939,16.290,19.539,23.209,11.343,23.552,31.670,22.297,22.171,21.930
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,54,0.509844,326.435,779.135,1306.257,3054.101,63.260,68.530,208.201,50.083,53.803,45.118,22.876,-6.869,53.803,45.118,26.821,-3.720,8.685,-3.720,4.964,23.262,29.745,47.834,40.950,24.274,28.038,24.285,36.346,6.884,16.676,19.795,23.549,11.487,22.952,31.644,22.264,22.136,21.885
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,55,0.510844,326.116,782.718,1304.481,3052.908,63.255,68.457,207.920,50.056,53.625,44.914,22.856,-7.346,53.625,44.914,26.671,-3.569,8.711,-3.569,5.142,23.385,30.201,47.826,40.977,23.923,27.761,23.923,36.119,6.849,17.055,20.065,23.903,11.707,21.686,31.688,22.269,22.137,21.883
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,56,0.511844,325.797,786.302,1302.705,3051.715,63.250,68.385,207.640,50.015,53.450,44.650,22.541,-8.011,53.450,44.650,26.454,-3.435,8.800,-3.435,5.365,23.561,30.552,47.805,41.000,23.514,27.486,23.502,35.825,6.805,17.486,20.319,24.303,11.980,22.318,31.760,22.274,22.139,21.886
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,57,0.512844,325.478,789.885,1300.929,3050.522,63.244,68.314,207.360,49.965,53.289,44.374,21.989,-8.876,53.289,44.374,26.198,-3.324,8.914,-3.324,5.591,23.767,30.865,47.774,41.030,23.096,27.225,23.069,35.492,6.744,17.935,20.550,24.706,12.282,22.365,31.831,22.260,22.121,21.875
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,58,0.513844,325.159,793.468,1299.153,3049.329,63.238,68.242,207.080,49.937,53.150,44.104,20.928,-9.551,53.150,44.104,26.303,-3.213,9.046,-3.213,5.832,23.634,30.480,47.765,41.077,22.684,26.985,22.640,35.521,6.688,18.393,20.780,25.125,12.244,22.527,31.901,22.233,22.091,21.856
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,59,0.514844,324.840,795.887,1296.068,3049.790,63.222,68.147,207.020,49.899,53.021,43.775,19.409,-9.743,53.021,43.775,26.358,-3.122,9.246,-3.122,6.124,23.541,29.152,47.739,41.072,22.291,26.770,22.171,35.570,6.667,18.782,20.969,25.569,12.169,21.759,31.969,22.200,22.053,21.831
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,60,0.515844,324.534,796.793,1291.280,3052.404,63.194,68.025,207.251,49.852,52.910,43.558,18.596,-9.698,52.910,43.558,26.364,-3.057,9.351,-3.057,6.294,23.489,28.293,47.697,41.013,22.178,26.594,21.839,35.664,6.684,18.835,21.103,25.858,12.032,21.882,32.035,22.164,22.014,21.807
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,61,0.516844,324.285,797.698,1286.493,3055.017,63.173,67.911,207.504,49.826,52.825,43.446,20.246,-9.843,52.825,43.446,26.315,-2.999,9.379,-2.999,6.379,23.511,30.089,47.673,40.973,22.279,26.445,21.611,35.704,6.701,18.693,21.229,26.062,11.969,23.125,32.098,22.133,21.979,21.787
25e-pog-w_Audio,25e,pog,w_Audio,o,0.456844,0.713874,62,0.517844,324.037,798.603,1281.706,3057.631,63.152,67.799,207.757,49.793,52.745,43.373,17.868,-10.033,52.745,43.373,26.229,-2.952,9.372,-2.952,6.420,23.564,27.901,47.643,40.935,22.501,26.299,21.421,35.707,6.708,18.435,21.345,26.222,11.937,20.819,32.160,22.112,21.954,21.777
