Filename,var1,var2,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
phitak-bird,phitak,bird,v,0.134279,0.208129,10,0.143279,155.606,319.396,2097.866,2545.817,84.261,181.646,660.794,45.932,39.311,18.295,26.558,3.940,40.254,26.431,20.030,6.621,21.016,5.677,19.501,25.902,22.619,43.688,27.441,26.289,28.324,36.507,35.360,16.246,1.152,15.364,7.180,8.328,20.057,6.661,6.410,6.340,6.197
phitak-bird,phitak,bird,v,0.134279,0.208129,11,0.144279,155.400,325.921,2093.815,2561.737,81.627,175.386,627.691,46.195,40.347,19.152,27.704,5.048,40.967,27.014,20.967,5.848,21.195,5.228,19.180,25.227,22.655,44.039,28.344,26.646,28.587,36.428,35.959,15.695,1.698,15.452,7.611,8.080,21.251,5.997,5.776,5.399,5.318
phitak-bird,phitak,bird,v,0.134279,0.208129,12,0.145279,155.194,329.600,2092.235,2564.546,81.741,185.264,624.320,46.418,41.269,20.244,28.755,5.873,41.490,27.460,21.764,5.149,21.025,4.929,18.958,24.654,22.882,44.318,29.439,27.443,29.021,37.146,36.628,14.879,1.996,15.297,7.173,7.690,18.490,6.113,5.920,5.372,5.332
phitak-bird,phitak,bird,v,0.134279,0.208129,13,0.146279,154.987,333.278,2090.654,2567.356,81.854,195.143,620.949,46.599,42.086,21.319,29.233,6.394,42.086,27.790,22.435,4.513,20.767,4.513,18.809,24.164,22.839,44.553,30.475,28.223,29.530,37.725,37.174,14.077,2.252,15.023,6.828,7.379,20.409,6.259,6.093,5.468,5.459
phitak-bird,phitak,bird,v,0.134279,0.208129,14,0.147279,154.781,336.956,2089.073,2570.165,81.968,205.021,617.577,46.725,42.799,22.089,28.050,6.613,42.799,28.133,22.989,3.927,20.710,3.927,18.592,23.737,21.438,44.731,31.440,28.698,30.155,38.297,37.602,13.291,2.743,14.576,6.434,7.129,19.360,6.438,6.299,5.672,5.682
phitak-bird,phitak,bird,v,0.134279,0.208129,15,0.148279,154.575,340.634,2087.492,2572.974,82.082,214.899,614.206,46.798,43.378,22.501,24.615,5.674,43.378,28.607,23.440,3.420,20.878,3.420,18.192,23.358,18.941,44.854,32.296,28.815,30.649,38.980,37.930,12.558,3.481,14.204,5.873,6.924,18.493,6.653,6.540,5.965,5.985
phitak-bird,phitak,bird,v,0.134279,0.208129,16,0.149279,154.368,344.313,2085.912,2575.784,82.195,224.777,610.834,46.827,43.834,22.850,25.216,7.982,43.834,28.863,23.781,2.992,20.984,2.992,17.964,23.045,17.233,44.930,33.042,28.869,31.020,39.430,38.149,11.888,4.173,13.910,5.500,6.781,19.360,6.909,6.820,6.331,6.352
phitak-bird,phitak,bird,v,0.134279,0.208129,17,0.150279,154.162,347.991,2084.331,2578.593,82.309,234.656,607.463,46.820,44.166,23.086,25.793,7.714,44.166,28.910,24.004,2.653,21.081,2.653,17.909,22.816,18.080,44.969,33.672,28.808,31.268,39.656,38.249,11.297,4.864,13.702,5.313,6.720,21.216,7.209,7.141,6.751,6.765
phitak-bird,phitak,bird,v,0.134279,0.208129,18,0.151279,153.956,350.268,2084.776,2590.575,81.889,230.370,607.971,46.820,44.408,23.406,26.329,7.669,44.408,29.055,24.068,2.412,21.002,2.412,17.765,22.752,18.660,44.999,34.090,28.934,31.407,39.530,38.431,10.908,5.156,13.592,5.469,6.568,23.568,7.558,7.507,7.209,7.210
phitak-bird,phitak,bird,v,0.134279,0.208129,19,0.152279,153.677,352.333,2085.528,2603.951,81.387,223.931,609.068,46.852,44.567,23.902,25.537,7.977,44.567,29.371,24.083,2.285,20.665,2.285,17.481,22.769,17.560,45.058,34.424,29.239,31.461,39.500,38.596,10.634,5.185,13.597,5.558,6.461,22.664,7.960,7.919,7.688,7.668
phitak-bird,phitak,bird,v,0.134279,0.208129,20,0.153279,153.354,354.397,2086.280,2617.328,80.886,217.493,610.166,46.899,44.683,24.170,26.089,8.972,44.683,29.697,23.968,2.216,20.513,2.216,17.201,22.930,17.117,45.133,34.724,29.309,31.471,39.475,38.629,10.409,5.416,13.662,5.658,6.504,23.495,8.417,8.382,8.169,8.124
phitak-bird,phitak,bird,v,0.134279,0.208129,21,0.154279,153.031,356.461,2087.032,2630.704,80.384,211.054,611.263,46.935,44.781,24.266,27.016,9.376,44.781,29.994,23.606,2.155,20.515,2.155,16.941,23.330,17.640,45.198,35.008,29.205,31.464,39.414,38.410,10.190,5.803,13.734,5.784,6.787,22.185,8.935,8.898,8.638,8.562
phitak-bird,phitak,bird,v,0.134279,0.208129,22,0.155279,152.708,358.526,2087.785,2644.080,79.882,204.616,612.360,46.967,44.891,24.366,28.296,8.982,44.891,30.234,23.020,2.076,20.525,2.076,16.733,23.947,19.314,45.257,35.304,29.105,31.469,39.287,37.966,9.953,6.199,13.788,5.969,7.291,20.917,9.570,9.521,9.160,9.043
phitak-bird,phitak,bird,v,0.134279,0.208129,23,0.156279,152.385,360.590,2088.537,2657.456,79.381,198.177,613.458,46.973,45.022,24.604,29.323,8.464,45.022,30.413,22.571,1.952,20.418,1.952,16.560,24.403,20.859,45.290,35.619,29.142,31.494,39.092,37.655,9.670,6.477,13.796,6.197,7.635,19.472,10.332,10.260,9.768,9.594
phitak-bird,phitak,bird,v,0.134279,0.208129,24,0.157279,152.063,362.040,2088.202,2664.291,78.951,191.165,603.826,46.942,45.158,24.136,30.143,8.009,45.158,30.526,22.980,1.784,21.023,1.784,16.415,23.962,22.134,45.279,35.899,28.515,31.548,38.823,37.984,9.379,7.384,13.731,6.456,7.295,20.371,11.186,11.084,10.435,10.193
phitak-bird,phitak,bird,v,0.134279,0.208129,25,0.158279,151.740,363.110,2087.195,2667.082,78.566,183.799,587.563,46.917,45.274,24.437,31.033,7.663,45.274,30.808,23.209,1.643,20.837,1.643,16.109,23.709,23.370,45.271,36.133,28.685,31.594,38.710,37.994,9.138,7.448,13.677,6.561,7.277,22.512,12.099,11.961,11.136,10.819
phitak-bird,phitak,bird,v,0.134279,0.208129,26,0.159279,151.417,364.180,2086.189,2669.873,78.180,176.432,571.300,46.918,45.352,25.176,31.538,7.417,45.352,31.357,24.154,1.566,20.176,1.566,15.561,22.764,24.121,45.288,36.328,29.292,31.603,38.850,38.713,8.960,7.037,13.685,6.438,6.575,24.222,13.034,12.858,11.844,11.449
phitak-bird,phitak,bird,v,0.134279,0.208129,27,0.160279,151.094,365.250,2085.182,2672.664,77.795,169.066,555.038,46.943,45.409,25.962,32.484,7.251,45.409,31.787,24.920,1.534,19.447,1.534,15.156,22.023,25.233,45.330,36.502,29.944,31.591,38.856,39.248,8.828,6.557,13.739,6.474,6.082,25.426,13.959,13.745,12.536,12.062
phitak-bird,phitak,bird,v,0.134279,0.208129,28,0.161279,150.771,366.320,2084.175,2675.456,77.409,161.700,538.775,46.967,45.465,26.432,32.932,7.087,45.465,32.090,25.395,1.502,19.033,1.502,14.877,21.572,25.845,45.370,36.674,30.281,31.578,38.718,39.483,8.696,6.393,13.792,6.652,5.887,23.290,14.839,14.588,13.184,12.634
phitak-bird,phitak,bird,v,0.134279,0.208129,29,0.162279,150.448,367.390,2083.169,2678.247,77.024,154.333,522.513,46.980,45.570,26.665,33.168,6.961,45.570,32.261,25.600,1.410,18.906,1.410,14.720,21.381,26.207,45.399,36.893,30.379,31.613,38.431,39.440,8.506,6.514,13.786,6.969,5.959,22.136,15.640,15.356,13.763,13.143
phitak-bird,phitak,bird,v,0.134279,0.208129,30,0.163279,150.125,368.197,2080.596,2674.429,75.679,151.709,511.035,46.939,45.701,26.649,33.292,6.796,45.701,32.300,25.577,1.237,19.052,1.237,14.639,21.362,26.496,45.370,37.096,30.246,31.573,38.277,39.176,8.274,6.850,13.797,7.093,6.194,21.954,16.327,16.017,14.247,13.569
phitak-bird,phitak,bird,v,0.134279,0.208129,31,0.164279,149.802,368.552,2075.335,2659.265,72.686,157.225,507.773,46.859,45.835,26.474,33.387,6.530,45.835,32.203,25.370,1.024,19.361,1.024,14.656,21.489,26.857,45.296,37.234,29.983,31.352,38.461,38.750,8.062,7.251,13.944,6.835,6.546,23.348,16.866,16.539,14.612,13.888
phitak-bird,phitak,bird,v,0.134279,0.208129,32,0.165279,149.479,368.907,2070.074,2644.100,69.694,162.742,504.511,46.796,45.906,26.673,33.146,6.215,45.906,31.945,25.961,0.891,19.233,0.891,14.851,20.836,26.931,45.239,37.313,30.094,31.054,38.473,39.117,7.925,7.219,14.185,6.766,6.122,23.680,17.280,16.944,14.860,14.102
phitak-bird,phitak,bird,v,0.134279,0.208129,33,0.166279,149.156,369.263,2064.814,2628.935,66.702,168.258,501.249,46.780,45.909,27.259,32.313,6.103,45.909,31.811,26.381,0.872,18.650,0.872,14.970,20.399,26.209,45.229,37.329,30.592,30.671,38.597,39.311,7.900,6.737,14.558,6.632,5.918,24.252,17.603,17.263,15.015,14.231
phitak-bird,phitak,bird,v,0.134279,0.208129,34,0.167279,148.827,369.618,2059.553,2613.770,63.709,173.775,497.987,46.788,45.867,27.772,32.045,6.022,45.867,31.944,26.584,0.920,18.095,0.920,14.843,20.203,26.023,45.243,37.306,31.014,30.226,38.981,39.285,7.937,6.291,15.016,6.262,5.958,23.690,17.849,17.509,15.093,14.291
phitak-bird,phitak,bird,v,0.134279,0.208129,35,0.168279,148.495,369.973,2054.292,2598.605,60.717,179.291,494.725,46.791,45.826,28.033,32.750,6.091,45.826,31.890,26.563,0.965,17.793,0.965,14.901,20.228,26.659,45.252,37.287,31.184,29.762,39.166,39.030,7.965,6.103,15.490,6.086,6.222,22.454,18.028,17.692,15.110,14.294
phitak-bird,phitak,bird,v,0.134279,0.208129,36,0.169279,148.163,370.404,2049.476,2585.052,58.051,184.191,491.407,46.761,45.884,28.206,32.760,6.119,45.837,31.648,26.627,0.878,17.677,0.925,15.113,20.134,26.641,45.230,37.382,31.260,29.375,39.125,38.874,7.848,6.122,15.856,6.105,6.356,22.130,18.153,17.823,15.083,14.257
phitak-bird,phitak,bird,v,0.134279,0.208129,37,0.170279,147.831,371.404,2047.985,2583.536,57.824,184.485,487.674,46.661,45.973,28.149,32.674,6.139,45.878,31.234,27.092,0.688,17.824,0.783,15.427,19.569,26.535,45.146,37.594,31.066,29.357,38.671,39.231,7.552,6.528,15.788,6.474,5.915,23.320,18.234,17.912,15.027,14.194
phitak-bird,phitak,bird,v,0.134279,0.208129,38,0.171279,147.498,372.405,2046.493,2582.021,57.598,184.779,483.941,46.537,46.044,28.019,33.037,6.068,45.917,31.694,27.346,0.493,18.025,0.620,14.843,19.191,26.969,45.037,37.785,30.798,29.338,39.092,39.377,7.252,6.987,15.699,5.945,5.660,24.089,18.285,17.971,14.958,14.120
phitak-bird,phitak,bird,v,0.134279,0.208129,39,0.172279,147.166,373.405,2045.001,2580.506,57.371,185.072,480.208,46.447,46.172,28.174,33.253,5.848,45.886,31.988,27.335,0.275,17.998,0.561,14.460,19.113,27.405,44.963,38.031,30.815,29.248,39.347,39.257,6.931,7.216,15.715,5.616,5.706,25.234,18.315,18.010,14.893,14.049
phitak-bird,phitak,bird,v,0.134279,0.208129,40,0.173279,146.834,374.405,2043.510,2578.990,57.145,185.366,476.475,46.417,46.353,28.506,33.691,5.348,45.790,32.051,27.039,0.064,17.847,0.627,14.365,19.377,28.343,44.947,38.328,31.007,29.092,39.372,38.852,6.620,7.320,15.855,5.576,6.095,24.438,18.339,18.040,14.848,13.996
phitak-bird,phitak,bird,v,0.134279,0.208129,41,0.174279,146.502,375.406,2042.018,2577.475,56.918,185.659,472.742,46.411,46.544,28.710,34.100,4.612,45.656,31.864,27.509,-0.133,17.834,0.755,14.547,18.903,29.489,44.956,38.632,31.071,28.899,39.145,39.212,6.324,7.561,16.058,5.811,5.745,23.265,18.365,18.072,14.837,13.976
phitak-bird,phitak,bird,v,0.134279,0.208129,42,0.175279,146.169,376.406,2040.527,2575.960,56.692,185.953,469.009,46.403,46.690,28.798,32.078,3.702,45.547,31.413,27.800,-0.288,17.893,0.855,14.990,18.602,28.376,44.962,38.890,31.017,28.731,38.655,39.393,6.073,7.873,16.232,6.307,5.569,23.023,18.366,18.077,14.838,13.963
phitak-bird,phitak,bird,v,0.134279,0.208129,43,0.176279,145.837,377.364,2042.475,2575.728,56.368,186.000,466.110,46.340,46.768,28.887,31.452,3.604,45.496,31.404,27.897,-0.428,17.880,0.844,14.936,18.443,27.848,44.914,39.073,30.970,28.607,38.611,39.345,5.841,8.103,16.307,6.304,5.569,21.539,18.324,18.041,14.831,13.940
phitak-bird,phitak,bird,v,0.134279,0.208129,44,0.177279,145.505,378.315,2044.946,2575.692,56.030,186.010,463.338,46.205,46.797,28.769,31.661,3.398,45.489,31.624,27.850,-0.592,18.028,0.716,14.581,18.355,28.264,44.793,39.206,30.715,28.526,38.795,39.146,5.587,8.491,16.267,5.998,5.647,20.880,18.248,17.971,14.817,13.910
phitak-bird,phitak,bird,v,0.134279,0.208129,45,0.178279,145.173,379.266,2047.417,2575.655,55.692,186.019,460.565,46.060,46.814,28.593,31.739,3.178,45.487,31.708,27.671,-0.754,18.222,0.573,14.353,18.390,28.561,44.663,39.326,30.401,28.450,38.844,38.816,5.337,8.924,16.213,5.819,5.847,22.127,18.145,17.874,14.799,13.876
phitak-bird,phitak,bird,v,0.134279,0.208129,46,0.179279,144.840,380.216,2049.889,2575.619,55.354,186.029,457.793,45.965,46.873,28.544,31.753,3.040,45.423,31.633,27.322,-0.909,18.329,0.541,14.332,18.642,28.713,44.581,39.485,30.215,28.311,38.734,38.315,5.095,9.271,16.270,5.847,6.265,23.522,18.024,17.759,14.778,13.841
phitak-bird,phitak,bird,v,0.134279,0.208129,47,0.180279,144.508,381.167,2052.360,2575.582,55.016,186.039,455.021,45.930,46.967,28.614,32.007,3.362,45.478,31.384,27.255,-1.038,18.353,0.452,14.545,18.675,28.645,44.559,39.677,30.144,28.290,38.451,38.095,4.882,9.533,16.269,6.108,6.464,24.332,17.892,17.633,14.758,13.809
phitak-bird,phitak,bird,v,0.134279,0.208129,48,0.181279,144.176,382.118,2054.831,2575.546,54.678,186.049,452.249,45.926,47.073,29.096,31.897,3.584,45.594,30.935,27.232,-1.147,17.977,0.332,14.991,18.695,28.313,44.569,39.881,30.486,28.331,37.967,37.919,4.689,9.395,16.239,6.603,6.650,23.063,17.758,17.505,14.740,13.782
phitak-bird,phitak,bird,v,0.134279,0.208129,49,0.182279,143.927,382.458,2056.956,2571.468,53.724,188.266,463.699,45.918,47.154,29.398,30.864,2.423,45.753,31.059,26.981,-1.235,17.755,0.165,14.859,18.938,28.442,44.568,40.005,30.711,28.330,38.187,37.742,4.563,9.294,16.238,6.381,6.826,19.875,17.631,17.381,14.727,13.765
phitak-bird,phitak,bird,v,0.134279,0.208129,50,0.183279,143.730,382.420,2058.866,2564.893,52.389,191.849,483.938,45.844,47.199,29.306,30.147,1.314,45.928,31.310,26.540,-1.355,17.893,-0.084,14.533,19.304,28.833,44.496,40.064,30.582,28.290,38.612,37.499,4.432,9.482,16.206,5.885,6.997,16.956,17.517,17.270,14.720,13.761
phitak-bird,phitak,bird,v,0.134279,0.208129,51,0.184279,143.533,382.382,2060.777,2558.318,51.054,195.431,504.178,45.711,47.213,29.100,30.320,0.398,46.063,31.341,25.973,-1.503,18.113,-0.353,14.369,19.738,29.922,44.366,40.092,30.338,28.205,38.813,37.113,4.274,9.753,16.161,5.553,7.253,19.392,17.426,17.180,14.722,13.773
phitak-bird,phitak,bird,v,0.134279,0.208129,52,0.185279,143.336,382.344,2062.687,2551.743,49.718,199.013,524.418,45.580,47.215,28.886,30.758,-0.072,46.140,31.177,25.448,-1.635,18.329,-0.560,14.403,20.132,30.830,44.238,40.107,30.086,28.054,38.817,36.753,4.131,10.021,16.184,5.421,7.484,20.591,17.387,17.137,14.768,13.837
phitak-bird,phitak,bird,v,0.134279,0.208129,53,0.186279,143.139,382.306,2064.598,2545.167,48.383,202.596,544.657,45.487,47.234,28.923,31.201,-0.167,46.189,31.155,25.558,-1.748,18.311,-0.702,14.331,19.928,31.368,44.147,40.141,30.086,27.870,38.960,37.013,4.006,10.055,16.277,5.187,7.134,21.549,17.399,17.142,14.864,13.956
phitak-bird,phitak,bird,v,0.134279,0.208129,54,0.187279,142.942,382.267,2066.508,2538.592,47.048,206.178,564.897,45.426,47.263,29.168,31.495,1.366,46.209,31.494,25.532,-1.837,18.095,-0.783,13.932,19.894,30.129,44.089,40.185,30.293,27.651,39.461,37.122,3.905,9.892,16.438,4.629,6.967,24.953,17.439,17.174,14.988,14.110
phitak-bird,phitak,bird,v,0.134279,0.208129,55,0.188279,142.745,381.994,2065.396,2533.509,45.819,208.614,572.083,45.396,47.295,29.441,31.883,-0.893,46.210,31.749,25.351,-1.900,17.854,-0.814,13.647,20.045,32.776,44.060,40.220,30.545,27.429,39.827,36.985,3.840,9.675,16.631,4.233,7.075,27.045,17.487,17.211,15.121,14.276
phitak-bird,phitak,bird,v,0.134279,0.208129,56,0.189279,142.548,381.315,2059.094,2530.987,44.771,209.081,556.857,45.360,47.310,29.546,32.405,-1.788,46.214,31.879,25.441,-1.951,17.765,-0.854,13.480,19.918,34.193,44.022,40.218,30.658,27.248,39.988,36.978,3.804,9.559,16.774,4.034,7.044,27.021,17.520,17.233,15.240,14.434
phitak-bird,phitak,bird,v,0.134279,0.208129,57,0.190279,142.351,380.637,2052.792,2528.465,43.724,209.548,541.631,45.254,47.303,29.254,32.406,-1.205,46.201,31.844,25.442,-2.049,18.049,-0.947,13.410,19.812,33.611,43.915,40.193,30.375,27.046,39.982,36.875,3.721,9.818,16.869,3.932,7.040,20.097,17.516,17.220,15.326,14.560
phitak-bird,phitak,bird,v,0.134279,0.208129,58,0.191279,142.154,379.958,2046.490,2525.943,42.677,210.016,526.404,45.108,47.264,28.757,31.743,-3.051,46.140,31.619,25.289,-2.156,18.506,-1.032,13.489,19.819,34.793,43.766,40.137,29.888,26.790,39.787,36.610,3.630,10.249,16.977,3.979,7.157,19.250,17.453,17.151,15.357,14.633
phitak-bird,phitak,bird,v,0.134279,0.208129,59,0.192279,141.957,379.280,2040.188,2523.421,41.630,210.483,511.178,44.962,47.183,28.286,31.684,-2.706,46.019,31.216,25.010,-2.221,18.897,-1.057,13.746,19.952,34.390,43.619,40.039,29.425,26.469,39.414,36.212,3.580,10.614,17.150,4.205,7.407,21.365,17.310,17.004,15.312,14.631
phitak-bird,phitak,bird,v,0.134279,0.208129,60,0.193279,141.760,378.601,2033.886,2520.899,40.582,210.950,495.951,44.811,47.067,28.151,32.325,-2.532,45.848,30.637,24.709,-2.256,18.916,-1.037,14.174,20.102,34.858,43.466,39.905,29.299,26.093,38.865,35.783,3.560,10.606,17.373,4.601,7.683,20.595,17.064,16.761,15.171,14.533
phitak-bird,phitak,bird,v,0.134279,0.208129,61,0.194279,141.563,377.912,2027.728,2519.445,39.588,209.928,477.840,44.605,46.890,28.187,31.433,-3.662,45.744,29.878,24.830,-2.286,18.704,-1.139,14.726,19.775,35.095,43.258,39.712,29.345,25.790,38.076,35.734,3.546,10.367,17.468,5.182,7.524,20.343,16.693,16.398,14.913,14.316
phitak-bird,phitak,bird,v,0.134279,0.208129,62,0.195279,141.366,377.140,2022.644,2525.971,38.987,197.775,438.173,44.410,46.653,28.188,31.141,-2.926,45.815,29.329,24.762,-2.243,18.465,-1.405,15.080,19.647,34.068,43.060,39.456,29.364,25.745,37.029,35.195,3.605,10.092,17.315,6.031,7.865,20.978,16.154,15.880,14.505,13.952
phitak-bird,phitak,bird,v,0.134279,0.208129,63,0.196279,141.169,376.368,2017.559,2532.496,38.386,185.621,398.506,44.221,46.339,28.095,30.400,-0.872,45.846,29.146,24.483,-2.119,18.244,-1.625,15.075,19.738,31.272,42.869,39.124,29.288,25.659,36.316,34.371,3.745,9.835,17.210,6.553,8.498,20.384,15.457,15.214,13.959,13.456
phitak-bird,phitak,bird,v,0.134279,0.208129,64,0.197279,140.874,375.597,2012.475,2539.021,37.786,173.468,358.839,43.978,45.940,27.608,29.567,-0.254,45.774,28.832,24.127,-1.961,18.332,-1.796,15.146,19.851,29.821,42.627,38.721,28.798,25.469,35.435,33.382,3.906,9.923,17.158,7.192,9.245,19.555,14.642,14.437,13.307,12.857
phitak-bird,phitak,bird,v,0.134279,0.208129,65,0.198279,140.518,374.825,2007.391,2545.547,37.185,161.315,319.173,43.654,45.439,26.687,28.817,-0.090,45.570,28.367,24.235,-1.785,18.752,-1.916,15.287,19.419,28.908,42.303,38.226,27.862,25.144,34.359,32.748,4.077,10.364,17.159,7.944,9.556,18.816,13.748,13.585,12.582,12.186
phitak-bird,phitak,bird,v,0.134279,0.208129,66,0.199279,140.163,374.054,2002.306,2552.072,36.584,149.162,279.506,43.235,44.828,25.501,27.968,0.309,45.225,27.724,24.185,-1.593,19.328,-1.989,15.512,19.051,27.659,41.885,37.621,26.660,24.675,33.056,31.817,4.265,10.961,17.211,8.829,10.069,15.374,12.814,12.693,11.817,11.475
phitak-bird,phitak,bird,v,0.134279,0.208129,67,0.200279,139.808,373.282,1997.222,2558.597,35.983,137.009,239.839,42.729,44.117,24.349,26.972,0.777,44.729,26.860,23.970,-1.388,19.769,-2.000,15.869,18.760,26.195,41.381,36.916,25.493,24.054,31.475,30.542,4.465,11.423,17.327,9.905,10.839,18.132,11.879,11.798,11.043,10.754
phitak-bird,phitak,bird,v,0.134279,0.208129,68,0.201279,139.452,371.548,1991.152,2553.832,36.114,146.981,237.415,42.168,43.315,23.201,26.176,1.289,44.113,26.170,23.611,-1.147,20.113,-1.945,15.997,18.557,24.887,40.813,36.070,24.411,23.510,31.455,30.229,4.743,11.659,17.303,9.358,10.583,19.506,10.982,10.935,10.294,10.054
phitak-bird,phitak,bird,v,0.134279,0.208129,69,0.202279,139.097,369.667,1984.932,2547.351,36.356,160.316,240.652,41.566,42.454,22.015,25.823,1.803,43.412,25.637,23.217,-0.888,20.439,-1.846,15.929,18.349,24.020,40.204,35.158,23.303,22.913,31.741,30.069,5.046,11.855,17.291,8.463,10.135,19.853,10.163,10.141,9.601,9.406
phitak-bird,phitak,bird,v,0.134279,0.208129,70,0.203279,138.741,367.786,1978.712,2540.869,36.597,173.651,243.889,40.880,41.550,20.909,25.350,2.175,42.634,24.924,22.748,-0.670,20.641,-1.754,15.956,18.133,23.175,39.512,34.203,22.276,22.238,31.788,29.833,5.309,11.927,17.273,7.724,9.679,18.147,9.462,9.450,8.997,8.840
phitak-bird,phitak,bird,v,0.134279,0.208129,71,0.204279,138.386,365.906,1972.492,2534.388,36.839,186.986,247.126,40.074,40.576,19.164,25.013,2.278,41.717,23.952,21.958,-0.502,21.412,-1.643,16.122,18.116,22.735,38.699,33.176,20.611,21.424,31.524,29.276,5.522,12.565,17.274,7.174,9.422,16.277,8.930,8.912,8.529,8.401
phitak-bird,phitak,bird,v,0.134279,0.208129,72,0.205279,138.031,364.025,1966.272,2527.907,37.081,200.321,250.363,39.129,39.504,16.282,23.679,2.155,40.622,22.772,20.865,-0.376,23.222,-1.493,16.356,18.263,21.524,37.746,32.051,17.809,20.432,31.009,28.417,5.695,14.242,17.314,6.737,9.329,17.416,9.650,9.604,9.270,9.163
phitak-bird,phitak,bird,v,0.134279,0.208129,73,0.206279,137.675,362.144,1960.052,2521.426,37.323,213.656,253.600,38.073,38.312,11.956,21.226,4.017,39.317,21.201,19.499,-0.239,26.356,-1.244,16.872,18.574,17.209,36.683,30.804,13.563,19.230,30.064,27.283,5.879,17.241,17.453,6.619,9.400,9.238,11.835,11.739,11.437,11.344
phitak-bird,phitak,bird,v,0.134279,0.208129,74,0.207279,137.320,358.494,1956.415,2523.571,39.968,225.001,261.054,36.968,37.034,6.736,20.068,3.132,37.764,19.223,17.841,-0.066,30.298,-0.796,17.745,19.128,16.936,35.559,29.384,8.576,18.362,28.697,26.185,6.174,20.809,17.197,6.862,9.374,11.421,14.850,14.691,14.407,14.321
phuta-giant,phuta,giant,v,0.063614,0.154519,1,0.063614,166.142,1146.632,2505.144,3715.695,212.323,787.334,501.312,37.290,25.934,7.848,3.983,-8.067,21.177,-1.856,0.687,11.356,18.086,16.113,39.146,36.602,12.050,37.068,25.025,3.752,4.307,-2.060,-0.433,12.043,21.273,32.761,39.129,37.502,8.281,-5.857,3.299,2.028,1.680
phuta-giant,phuta,giant,v,0.063614,0.154519,2,0.064614,165.552,1141.103,2601.184,3881.691,210.887,793.718,438.002,39.282,28.105,10.878,2.926,-7.411,22.228,-0.939,1.913,11.177,17.227,17.054,40.221,37.369,10.337,39.063,27.205,6.817,5.500,-0.587,-0.156,11.858,20.388,33.563,39.650,39.219,11.507,3.884,12.947,11.688,11.343
phuta-giant,phuta,giant,v,0.063614,0.154519,3,0.065614,164.712,1076.208,2537.333,3856.227,208.487,749.153,437.414,40.977,30.019,13.603,-0.788,-7.622,23.211,-5.032,3.154,10.958,16.416,17.766,46.010,37.823,6.834,40.737,29.028,9.056,7.030,-4.165,2.708,11.709,19.972,33.706,44.902,38.029,23.512,10.261,18.832,17.639,17.313
phuta-giant,phuta,giant,v,0.063614,0.154519,4,0.066614,163.872,939.427,2279.867,3598.917,204.922,642.890,512.779,42.483,31.897,15.691,-1.821,-6.859,24.070,-1.966,0.900,10.586,16.206,18.413,44.449,41.583,5.038,42.176,30.621,9.543,9.051,-0.595,5.473,11.555,21.078,33.124,42.771,36.703,18.294,13.891,21.652,20.570,20.274
phuta-giant,phuta,giant,v,0.063614,0.154519,5,0.067614,163.032,802.646,2022.401,3341.608,201.356,536.627,588.143,43.831,29.856,18.147,6.939,-3.836,20.788,-1.991,-2.812,13.975,11.709,23.042,45.822,46.643,10.775,43.423,28.137,9.270,7.116,-0.118,7.005,15.285,18.868,36.307,43.541,36.418,13.220,15.308,22.023,21.083,20.827
phuta-giant,phuta,giant,v,0.063614,0.154519,6,0.068614,162.192,665.864,1764.935,3084.299,197.790,430.364,663.508,44.997,32.043,20.357,7.707,-2.320,20.357,5.994,-4.587,12.954,11.686,24.640,39.003,49.583,10.027,44.425,29.584,8.372,8.283,8.369,10.920,14.841,21.212,36.143,36.056,33.506,11.596,15.045,20.559,19.783,19.572
phuta-giant,phuta,giant,v,0.063614,0.154519,7,0.069614,161.352,529.083,1507.469,2826.989,194.225,324.101,738.872,45.989,34.300,22.155,7.320,-0.937,24.279,5.511,-3.524,11.689,12.145,21.710,40.478,49.512,8.257,45.128,30.480,16.185,14.163,8.370,18.425,14.649,14.294,30.965,36.758,26.704,15.016,13.634,17.875,17.274,17.111
phuta-giant,phuta,giant,v,0.063614,0.154519,8,0.070614,160.512,392.302,1250.003,2569.680,190.659,217.838,814.237,46.829,36.273,23.626,6.652,0.245,38.905,19.425,-3.400,10.556,12.647,7.924,27.404,50.228,6.407,45.398,30.085,25.587,31.290,22.641,26.250,15.314,4.498,14.108,22.758,19.148,13.930,11.610,14.588,14.158,14.043
phuta-giant,phuta,giant,v,0.063614,0.154519,9,0.071614,159.671,284.456,1043.770,2367.483,185.725,132.900,880.339,47.515,37.920,22.543,0.603,-6.001,37.920,27.400,0.208,9.595,15.377,9.595,20.114,47.307,6.604,45.239,33.664,30.047,32.772,30.342,37.579,11.574,3.617,12.467,14.896,7.659,14.444,9.505,11.311,11.041,10.970
