Filename,var1,var2,var3,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,71,0.655504,236.720,923.313,2021.368,3212.795,131.493,186.358,291.130,37.012,38.724,45.166,33.572,-2.260,45.166,33.551,18.657,-1.712,-6.443,-8.154,3.461,18.355,35.832,36.299,35.594,26.496,25.989,23.447,18.684,0.705,9.097,10.310,12.852,17.615,23.160,25.840,17.758,15.437,14.955
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,72,0.656504,236.664,923.702,2016.149,3199.537,131.163,188.174,300.282,37.015,38.731,45.281,34.021,-2.743,45.281,33.758,19.263,-1.716,-6.551,-8.266,3.257,17.752,36.764,36.302,35.602,26.549,26.066,23.699,19.496,0.700,9.053,10.237,12.603,16.806,23.739,26.074,17.779,15.369,14.901
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,73,0.657504,236.609,924.090,2010.930,3186.279,130.834,189.989,309.433,37.001,38.721,45.353,34.247,-0.695,45.353,33.923,19.626,-1.720,-6.632,-8.352,3.078,17.375,34.942,36.288,35.593,26.559,26.099,23.909,20.055,0.695,9.034,10.190,12.380,16.233,23.024,26.325,17.785,15.288,14.836
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,74,0.658504,236.553,923.808,2005.320,3177.700,132.718,189.875,313.823,37.005,38.715,45.380,34.116,0.451,45.380,34.092,19.774,-1.709,-6.665,-8.375,2.913,17.232,33.665,36.293,35.586,26.690,26.240,24.047,20.325,0.706,8.897,10.053,12.246,15.968,24.935,26.593,17.796,15.211,14.775
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,75,0.659504,236.497,923.265,1999.558,3170.942,135.463,189.009,316.358,37.030,38.715,45.385,34.424,-0.759,45.385,34.282,19.737,-1.685,-6.670,-8.355,2.748,17.293,35.182,36.316,35.584,26.858,26.415,24.176,20.383,0.732,8.725,9.901,12.140,15.933,23.868,26.877,17.832,15.158,14.738
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,76,0.660504,236.442,922.721,1993.796,3164.185,138.209,188.143,318.893,37.065,38.725,45.378,34.500,-1.527,45.378,34.498,19.534,-1.660,-6.653,-8.312,2.567,17.532,36.027,36.351,35.591,27.012,26.576,24.331,20.274,0.760,8.579,9.776,12.020,16.078,23.219,27.177,17.910,15.150,14.742
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,77,0.661504,236.386,922.178,1988.034,3157.428,140.955,187.278,321.428,37.083,38.715,45.355,35.480,-0.833,45.355,34.723,19.166,-1.632,-6.640,-8.272,2.360,17.917,36.313,36.368,35.579,27.147,26.716,24.494,19.999,0.789,8.432,9.652,11.874,16.369,23.704,27.493,18.051,15.206,14.804
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,78,0.662504,236.330,921.634,1982.272,3150.670,143.701,186.412,323.964,37.101,38.699,45.306,36.946,0.969,45.306,34.943,18.603,-1.598,-6.607,-8.205,2.157,18.498,35.978,36.385,35.561,27.252,26.828,24.653,19.529,0.824,8.309,9.558,11.732,16.856,23.804,27.830,18.276,15.345,14.944
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,79,0.663504,236.275,921.091,1976.510,3143.913,146.447,185.546,326.499,37.131,38.689,45.248,36.446,0.451,45.248,35.172,18.100,-1.558,-6.560,-8.117,1.959,19.031,35.995,36.415,35.549,27.346,26.927,24.819,19.118,0.866,8.203,9.488,11.595,17.297,22.836,28.228,18.619,15.583,15.176
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,80,0.664504,236.219,921.199,1970.363,3143.163,150.256,183.080,326.073,37.170,38.689,45.192,35.836,0.841,45.192,35.419,17.652,-1.519,-6.503,-8.022,1.751,19.518,34.995,36.454,35.552,27.460,27.074,24.910,18.735,0.903,8.092,9.380,11.545,17.719,23.639,28.683,19.059,15.901,15.481
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,81,0.665504,236.163,922.043,1963.783,3149.196,155.266,178.807,322.305,37.194,38.677,45.131,35.763,0.977,45.131,35.675,16.993,-1.484,-6.454,-7.937,1.519,20.201,34.786,36.479,35.548,27.593,27.265,24.900,18.110,0.931,7.955,9.214,11.579,18.369,23.636,29.174,19.563,16.274,15.839
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,82,0.666504,236.107,922.888,1957.202,3155.229,160.275,174.534,318.537,37.196,38.655,45.044,36.018,1.040,45.044,35.923,16.074,-1.459,-6.389,-7.849,1.273,21.121,34.978,36.483,35.534,27.699,27.421,24.876,17.224,0.948,7.836,9.062,11.606,19.259,24.080,29.682,20.096,16.678,16.224
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,83,0.667504,236.079,923.732,1950.622,3161.262,165.285,170.261,314.769,37.206,38.644,44.948,36.334,1.029,44.948,36.175,15.426,-1.438,-6.304,-7.742,1.031,21.780,35.304,36.494,35.530,27.794,27.558,24.852,16.605,0.964,7.737,8.936,11.642,19.889,23.759,30.186,20.625,17.088,16.616
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,84,0.668504,236.102,924.576,1944.041,3167.294,170.294,165.988,311.001,37.224,38.648,44.852,36.689,1.083,44.852,36.435,15.750,-1.424,-6.204,-7.628,0.789,21.474,35.606,36.513,35.540,27.891,27.687,24.828,16.956,0.973,7.649,8.826,11.685,19.557,24.118,30.665,21.118,17.479,16.991
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,85,0.669504,236.125,925.420,1937.460,3173.327,175.304,161.715,307.232,37.237,38.651,44.759,37.683,1.102,44.759,36.691,15.836,-1.415,-6.108,-7.523,0.545,21.401,36.581,36.527,35.550,27.987,27.812,24.796,17.068,0.976,7.563,8.715,11.730,19.458,23.379,31.099,21.539,17.827,17.325
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,86,0.670504,236.148,927.391,1930.673,3176.419,178.915,157.962,302.741,37.220,38.642,44.652,38.017,0.057,44.652,36.919,15.651,-1.423,-6.009,-7.432,0.301,21.569,37.961,36.512,35.553,27.964,27.831,24.729,16.839,0.959,7.589,8.681,11.783,19.673,23.863,31.467,21.857,18.107,17.598
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,87,0.671504,236.171,933.360,1923.151,3169.064,177.562,156.059,295.678,37.218,38.641,44.546,38.078,-1.101,44.546,37.128,16.014,-1.423,-5.905,-7.328,0.091,21.204,39.179,36.516,35.581,27.601,27.549,24.642,16.915,0.936,7.979,8.968,11.874,19.601,22.544,31.750,22.036,18.295,17.785
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,88,0.672504,236.193,939.330,1915.629,3161.708,176.208,154.157,288.616,37.230,38.650,44.456,37.998,-2.103,44.456,37.324,17.187,-1.420,-5.806,-7.226,-0.094,20.043,40.101,36.534,35.617,27.288,27.280,24.541,17.796,0.916,8.329,9.253,11.992,18.738,23.407,31.927,22.044,18.367,17.864
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,89,0.673504,236.216,945.299,1908.107,3154.353,174.855,152.254,281.554,37.247,38.659,44.383,37.878,-2.869,44.383,37.506,18.205,-1.413,-5.724,-7.136,-0.259,19.041,40.747,36.556,35.654,27.029,27.028,24.423,18.519,0.901,8.626,9.528,12.133,18.037,23.351,31.997,21.862,18.319,17.833
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,90,0.674504,236.239,951.269,1900.586,3146.998,173.502,150.351,274.492,37.238,38.648,44.307,37.762,-3.756,44.307,37.663,19.059,-1.410,-5.659,-7.068,-0.424,18.179,41.518,36.553,35.670,26.805,26.770,24.277,19.071,0.883,8.865,9.783,12.276,17.482,24.013,31.978,21.523,18.174,17.713
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,91,0.675504,236.262,957.238,1893.064,3139.643,172.148,148.448,267.430,37.243,38.637,44.234,37.850,-4.392,44.234,37.807,19.729,-1.393,-5.597,-6.990,-0.564,17.515,42.242,36.563,35.685,26.624,26.514,24.117,19.434,0.878,9.061,10.050,12.446,17.129,23.527,31.889,21.064,17.955,17.525
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,92,0.676504,236.285,963.208,1885.542,3132.288,170.795,146.545,260.368,37.261,38.630,44.180,38.090,-4.871,44.180,37.952,20.209,-1.369,-5.550,-6.919,-0.691,17.051,42.960,36.586,35.704,26.503,26.275,23.955,19.603,0.882,9.200,10.311,12.631,16.983,21.512,31.749,20.524,17.685,17.290
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,93,0.677504,236.308,964.346,1884.661,3126.854,172.072,141.027,253.499,37.283,38.627,44.144,38.155,-4.953,44.144,38.103,20.590,-1.343,-5.518,-6.861,-0.820,16.693,43.109,36.609,35.706,26.531,26.281,23.739,19.688,0.903,9.175,10.328,12.870,16.921,21.558,31.576,19.942,17.387,17.030
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,94,0.678504,236.331,965.333,1883.988,3121.480,173.431,135.397,246.636,37.282,38.602,44.105,38.259,-4.597,44.105,38.253,21.322,-1.320,-5.503,-6.823,-0.971,15.960,42.856,36.609,35.687,26.560,26.291,23.507,20.118,0.923,9.127,10.318,13.102,16.491,21.915,31.389,19.355,17.085,16.765
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,95,0.679504,236.354,966.319,1883.315,3116.106,174.791,129.766,239.773,37.280,38.573,44.059,38.561,-4.073,44.059,38.395,21.787,-1.294,-5.485,-6.779,-1.116,15.493,42.634,36.608,35.663,26.580,26.292,23.252,20.275,0.945,9.083,10.315,13.355,16.332,22.935,31.208,18.802,16.802,16.517
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,96,0.680504,236.377,967.306,1882.642,3110.733,176.150,124.136,232.910,37.284,38.552,44.024,39.315,-2.795,44.024,38.548,21.992,-1.268,-5.472,-6.740,-1.264,15.292,42.110,36.613,35.647,26.611,26.305,22.991,20.165,0.966,9.036,10.308,13.622,16.449,24.116,31.051,18.321,16.561,16.308
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,97,0.681504,236.400,968.293,1881.969,3105.359,177.510,118.505,226.047,37.292,38.538,44.002,40.729,-2.935,44.002,38.721,21.958,-1.246,-5.465,-6.710,-1.429,15.334,43.663,36.622,35.638,26.656,26.330,22.733,19.808,0.984,8.982,10.292,13.889,16.814,23.329,30.938,17.951,16.385,16.157
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,98,0.682504,236.456,969.280,1881.295,3099.985,178.869,112.875,219.184,37.283,38.506,43.980,40.188,-3.013,43.980,38.907,21.704,-1.224,-5.474,-6.697,-1.624,15.578,43.201,36.613,35.611,26.696,26.355,22.468,19.223,1.003,8.914,10.259,14.146,17.391,23.564,30.886,17.725,16.296,16.086
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,99,0.683504,236.575,970.348,1881.346,3106.652,184.248,109.688,230.503,37.254,38.467,43.947,39.207,-3.669,43.947,39.079,21.250,-1.213,-5.480,-6.693,-1.825,16.004,42.875,36.586,35.578,26.898,26.557,22.364,19.245,1.008,8.680,10.028,14.221,17.341,23.889,30.899,17.602,16.277,16.081
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,100,0.684504,236.693,971.447,1881.679,3118.008,191.193,107.453,248.902,37.230,38.435,43.925,39.455,-4.942,43.925,39.239,20.626,-1.205,-5.490,-6.695,-2.009,16.603,44.397,36.564,35.555,27.171,26.835,22.320,19.367,1.008,8.384,9.728,14.244,17.196,23.631,30.961,17.554,16.309,16.125
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,101,0.685504,236.812,972.547,1882.012,3129.364,198.137,105.218,267.301,37.211,38.410,43.917,39.394,-5.575,43.917,39.390,19.879,-1.198,-5.507,-6.705,-2.179,17.332,44.968,36.547,35.539,27.447,27.115,22.262,19.317,1.008,8.092,9.432,14.285,17.230,23.844,31.052,17.566,16.381,16.205
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,102,0.686504,236.931,973.647,1882.344,3140.720,205.082,102.983,285.701,37.191,38.373,43.909,39.531,-6.183,43.909,39.528,19.056,-1.182,-5.536,-6.718,-2.337,18.135,45.714,36.528,35.512,27.714,27.385,22.187,19.149,1.016,7.798,9.143,14.342,17.380,24.283,31.155,17.624,16.479,16.308
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,103,0.687504,237.050,974.746,1882.677,3152.076,212.026,100.748,304.100,37.152,38.326,43.882,39.628,-6.487,43.882,39.624,18.201,-1.175,-5.555,-6.730,-2.472,18.950,46.115,36.491,35.475,27.950,27.624,22.066,18.911,1.016,7.525,8.866,14.424,17.580,23.967,31.250,17.715,16.591,16.423
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,104,0.688504,237.169,975.846,1883.010,3163.432,218.971,98.513,322.499,37.130,38.284,43.851,39.684,-6.136,43.851,39.664,17.348,-1.155,-5.566,-6.721,-2.535,19.781,45.821,36.470,35.442,28.174,27.851,21.885,18.642,1.028,7.268,8.620,14.585,17.828,22.895,31.320,17.823,16.702,16.536
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,105,0.689504,237.287,976.378,1883.739,3173.154,226.748,96.821,324.531,37.127,38.250,43.818,39.655,-5.111,43.818,39.645,16.518,-1.123,-5.568,-6.691,-2.518,20.609,44.767,36.469,35.415,28.415,28.108,21.705,17.930,1.054,7.000,8.361,14.764,18.539,23.213,31.346,17.935,16.801,16.635
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,106,0.690504,237.406,976.270,1884.916,3181.032,235.465,95.741,308.084,37.138,38.211,43.773,39.609,-3.476,43.773,39.567,15.745,-1.073,-5.563,-6.636,-2.429,21.393,43.085,36.481,35.383,28.668,28.389,21.537,16.759,1.098,6.715,8.092,14.944,19.722,23.943,31.308,18.036,16.874,16.708
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,107,0.691504,237.525,976.161,1886.093,3188.910,244.181,94.660,291.637,37.136,38.164,43.698,39.479,-2.679,43.698,39.414,14.990,-1.028,-5.534,-6.562,-2.278,22.146,42.158,36.480,35.343,28.880,28.627,21.294,15.580,1.137,6.462,7.854,15.187,20.900,23.380,31.190,18.112,16.909,16.742
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,108,0.692504,237.644,976.053,1887.270,3196.787,252.898,93.580,275.190,37.155,38.122,43.614,39.155,-3.101,43.614,39.155,14.174,-0.966,-5.493,-6.459,-2.000,22.982,42.256,36.501,35.308,29.076,28.844,20.942,14.311,1.193,6.232,7.657,15.559,22.190,23.232,30.968,18.151,16.892,16.724
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,109,0.693504,237.762,975.944,1888.447,3204.665,261.615,92.500,258.743,37.192,38.088,43.532,39.160,-3.600,43.532,38.785,13.549,-0.896,-5.444,-6.340,-1.592,23.643,42.760,36.539,35.283,29.265,29.054,20.478,13.202,1.257,6.017,7.486,16.062,23.337,22.728,30.586,18.157,16.817,16.646
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,110,0.694504,237.881,975.836,1889.624,3212.543,270.332,91.420,242.296,37.235,38.060,43.448,38.469,-3.950,43.448,38.390,13.134,-0.825,-5.387,-6.213,-1.155,24.100,42.418,36.583,35.262,29.444,29.250,19.988,12.267,1.321,5.818,7.333,16.595,24.316,24.377,30.069,18.142,16.696,16.522
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,111,0.695504,238.000,974.635,1890.907,3218.889,277.021,92.094,228.249,37.261,38.027,43.342,38.942,-4.111,43.342,38.326,13.542,-0.766,-5.315,-6.081,-1.066,23.719,43.053,36.609,35.229,29.538,29.372,20.022,12.212,1.380,5.691,7.237,16.587,24.397,23.395,29.459,18.116,16.543,16.364
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,112,0.696504,238.119,969.554,1892.569,3219.793,276.508,98.997,222.726,37.295,38.002,43.548,38.624,-4.124,43.548,38.234,14.551,-0.707,-5.546,-6.253,-0.939,22.744,42.747,36.638,35.178,29.751,29.648,20.690,13.092,1.459,5.427,6.990,15.948,23.545,21.450,28.799,18.089,16.374,16.189
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,113,0.697504,238.232,964.472,1894.231,3220.697,275.995,105.901,217.204,37.335,37.990,43.723,38.304,-3.674,43.723,38.106,15.372,-0.656,-5.733,-6.389,-0.772,21.963,41.978,36.672,35.140,29.947,29.892,21.278,13.780,1.531,5.193,6.779,15.393,22.892,21.579,28.132,18.072,16.203,16.011
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,114,0.698504,238.336,959.391,1895.893,3221.601,275.482,112.804,211.681,37.368,37.994,43.880,38.293,-3.196,43.880,37.934,16.008,-0.626,-5.885,-6.511,-0.565,21.360,41.489,36.700,35.117,30.139,30.118,21.786,14.278,1.583,4.978,6.582,14.914,22.422,20.968,27.502,18.073,16.045,15.845
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,115,0.699504,238.440,954.310,1897.555,3222.506,274.968,119.708,206.158,37.386,37.998,44.023,38.341,-2.756,44.023,37.714,16.460,-0.613,-6.025,-6.637,-0.329,20.926,41.098,36.711,35.094,30.331,30.330,22.214,14.585,1.617,4.763,6.381,14.497,22.126,20.497,26.953,18.104,15.913,15.704
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,116,0.700504,238.543,949.228,1899.217,3223.410,274.455,126.611,200.635,37.402,38.018,44.139,38.090,-2.568,44.139,37.432,16.782,-0.616,-6.120,-6.736,-0.030,20.620,40.658,36.722,35.086,30.510,30.514,22.550,14.757,1.636,4.576,6.208,14.172,21.965,20.671,26.526,18.174,15.823,15.605
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,117,0.701504,238.647,944.147,1900.879,3224.314,273.942,133.515,195.112,37.423,38.050,44.225,37.842,-2.803,44.225,37.097,17.005,-0.627,-6.175,-6.802,0.326,20.417,40.645,36.736,35.089,30.674,30.668,22.807,14.824,1.647,4.415,6.068,13.929,21.912,21.420,26.266,18.292,15.789,15.562
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,118,0.702504,238.751,949.100,1895.952,3220.732,267.381,144.434,211.900,37.439,38.098,44.305,37.647,-3.302,44.305,36.735,17.133,-0.658,-6.207,-6.865,0.704,20.307,40.950,36.756,35.147,30.454,30.457,22.980,15.614,1.608,4.694,6.299,13.776,21.142,21.401,26.217,18.474,15.827,15.590
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,119,0.703504,238.855,954.367,1890.820,3217.011,260.632,155.478,229.384,37.451,38.140,44.397,37.319,-3.752,44.397,36.390,17.131,-0.689,-6.256,-6.946,1.061,20.320,41.071,36.770,35.202,30.238,30.240,23.116,16.242,1.568,4.964,6.530,13.653,20.528,21.837,26.408,18.767,15.954,15.703
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,120,0.704504,238.958,959.634,1885.688,3213.289,253.882,166.522,246.869,37.457,38.199,44.493,36.472,-4.430,44.493,36.059,17.043,-0.742,-6.294,-7.036,1.399,20.414,40.902,36.779,35.273,30.033,30.021,23.222,16.733,1.506,5.240,6.758,13.557,20.046,22.247,26.799,19.156,16.154,15.887
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,121,0.705504,239.062,964.901,1880.556,3209.567,247.133,177.567,264.353,37.471,38.253,44.582,35.897,-5.174,44.582,35.833,16.927,-0.782,-6.328,-7.110,1.638,20.544,41.072,36.796,35.339,29.828,29.787,23.394,17.152,1.456,5.512,7.009,13.401,19.644,21.930,27.335,19.609,16.407,16.122
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,122,0.706504,239.166,970.168,1875.423,3205.845,240.383,188.611,281.838,37.485,38.314,44.675,35.968,-5.883,44.675,35.897,16.824,-0.829,-6.361,-7.189,1.588,20.661,41.851,36.813,35.413,29.637,29.551,23.821,17.546,1.400,5.776,7.262,12.992,19.267,24.600,27.965,20.094,16.691,16.388
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,123,0.707504,239.269,975.435,1870.291,3202.124,233.634,199.655,299.322,37.497,38.360,44.785,35.964,-6.474,44.785,36.465,16.743,-0.863,-6.425,-7.288,1.031,20.754,42.438,36.827,35.471,29.474,29.324,24.721,17.928,1.355,5.997,7.503,12.106,18.898,24.527,28.636,20.579,16.986,16.665
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,124,0.708504,239.373,978.823,1867.017,3197.640,226.946,202.861,304.804,37.488,38.421,44.900,36.532,-6.986,44.900,36.494,16.711,-0.933,-6.478,-7.412,0.994,20.777,43.518,36.819,35.537,29.333,29.129,24.785,17.999,1.282,6.204,7.690,12.034,18.820,24.155,29.293,21.031,17.270,16.932
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,125,0.709504,239.477,981.480,1864.467,3192.860,220.283,203.013,305.610,37.479,38.483,44.983,36.571,-7.387,44.983,36.402,16.732,-1.004,-6.499,-7.503,1.077,20.748,43.958,36.811,35.601,29.163,28.909,24.619,17.989,1.210,6.438,7.903,12.192,18.822,23.634,29.886,21.418,17.522,17.171
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,126,0.710504,239.580,984.137,1861.916,3188.080,213.619,203.165,306.416,37.468,38.553,45.030,36.233,-6.856,45.030,36.217,17.260,-1.085,-6.477,-7.562,1.251,20.207,43.089,36.800,35.673,28.957,28.644,24.360,18.487,1.128,6.715,8.156,12.440,18.313,24.058,30.361,21.707,17.721,17.360
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,127,0.711504,239.684,986.794,1859.366,3183.299,206.956,203.318,307.223,37.452,38.605,45.053,35.909,-5.826,45.053,35.965,17.812,-1.154,-6.448,-7.602,1.486,19.640,41.735,36.785,35.727,28.729,28.347,24.034,19.008,1.058,6.998,8.438,12.751,17.777,23.793,30.664,21.867,17.846,17.481
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,128,0.712504,239.762,989.451,1856.815,3178.519,200.292,203.470,308.029,37.416,38.663,45.054,36.239,-5.025,45.054,36.196,18.301,-1.247,-6.390,-7.637,1.220,19.115,41.264,36.750,35.788,28.481,28.017,24.190,19.466,0.962,7.307,8.733,12.560,17.284,24.172,30.750,21.867,17.879,17.516
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,129,0.713504,239.792,992.107,1854.265,3173.739,193.629,203.623,308.835,37.381,38.723,45.002,36.481,-4.723,45.002,36.481,18.715,-1.342,-6.279,-7.621,0.901,18.666,41.204,36.716,35.853,28.190,27.625,24.399,19.848,0.863,7.662,9.091,12.317,16.868,22.103,30.655,21.716,17.845,17.492
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,130,0.714504,239.822,994.231,1854.663,3172.851,193.892,202.963,304.546,37.349,38.784,44.901,36.787,-5.152,44.901,36.740,19.034,-1.436,-6.116,-7.552,0.609,18.314,41.939,36.686,35.924,28.129,27.502,24.581,19.991,0.762,7.795,9.183,12.104,16.694,22.243,30.423,21.442,17.761,17.424
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,131,0.715504,239.852,995.753,1858.391,3176.357,201.974,201.387,294.502,37.317,38.829,44.769,37.044,-5.882,44.769,36.969,19.219,-1.512,-5.940,-7.452,0.347,18.097,42.926,36.657,35.984,28.336,27.708,24.733,19.831,0.673,7.648,8.949,11.924,16.826,21.509,30.081,21.069,17.633,17.316
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,132,0.716504,239.882,997.275,1862.119,3179.864,210.056,199.811,284.459,37.269,38.865,44.626,37.198,-5.994,44.626,37.148,19.231,-1.596,-5.761,-7.357,0.120,18.037,43.193,36.612,36.036,28.518,27.888,24.833,19.487,0.576,7.518,8.724,11.779,17.125,20.783,29.658,20.621,17.466,17.173
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,133,0.717504,239.912,998.797,1865.847,3183.370,218.139,198.236,274.415,37.224,38.907,44.447,37.275,-6.222,44.447,37.259,19.056,-1.682,-5.541,-7.223,-0.035,18.168,43.498,36.571,36.095,28.652,28.020,24.864,18.944,0.476,7.443,8.551,11.707,17.627,22.387,29.180,20.122,17.266,16.998
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,134,0.718504,239.942,1000.318,1869.575,3186.876,226.221,196.660,264.372,37.191,38.946,44.239,37.332,-5.710,44.239,37.323,18.683,-1.755,-5.293,-7.047,-0.132,18.509,43.042,36.541,36.151,28.743,28.109,24.848,18.192,0.391,7.408,8.432,11.693,18.350,19.639,28.676,19.595,17.040,16.798
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,135,0.719504,239.972,1001.840,1873.302,3190.382,234.304,195.084,254.329,37.166,38.972,44.033,37.372,-5.128,44.033,37.369,18.109,-1.806,-5.060,-6.867,-0.203,19.057,42.500,36.519,36.193,28.826,28.190,24.812,17.227,0.326,7.368,8.329,11.707,19.293,19.602,28.173,19.064,16.792,16.575
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,136,0.720504,240.002,1002.265,1875.790,3194.066,241.989,193.959,244.803,37.141,38.982,43.877,37.518,-4.392,43.877,37.396,17.330,-1.840,-4.895,-6.736,-0.255,19.812,41.910,36.497,36.213,28.922,28.310,24.796,16.101,0.283,7.292,8.187,11.701,20.396,20.894,27.700,18.554,16.529,16.334
25e-cab-w_Audio,25e,cab,w_Audio,a,0.585504,0.868719,137,0.721504,240.032,998.793,1873.874,3198.378,248.264,194.435,237.117,37.129,38.994,43.779,37.846,-4.441,43.779,37.357,17.434,-1.865,-4.785,-6.649,-0.228,19.696,42.287,36.482,36.215,28.980,28.476,24.845,16.055,0.267,7.235,8.006,11.637,20.427,20.521,27.284,18.088,16.258,16.080
